cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,gender,fsm,sen,l2_by19,l2_with_em_by19,l3_by19,l2_em_by16,l2_em_by19_belowat16,l2_by19_rate,l2_with_em_by19_rate,l3_by19_rate,l2_em_by19_belowat16_rate
2005,1043,a.North East,E06000003,807,Redcar and Cleveland,b.Male,a.ALL,a.ALL,686,449,377,374,92,65.7718120805369,43.0488974113135,36.1457334611697,13.7518684603886
2005,1023,a.North East,E06000003,807,Redcar and Cleveland,c.Female,a.ALL,a.ALL,752,467,447,423,53,73.5092864125122,45.6500488758553,43.6950146627566,8.83333333333333
2005,1633,a.North East,E06000003,807,Redcar and Cleveland,a.ALL,b.Not eligible for FSM,a.ALL,1241,845,755,739,128,75.9951010410288,51.7452541334966,46.2339252908757,14.3176733780761
2005,433,a.North East,E06000003,807,Redcar and Cleveland,a.ALL,c.Eligible for FSM,a.ALL,197,71,69,58,17,45.4965357967667,16.3972286374134,15.9353348729792,4.53333333333333
2005,2459,a.North East,E06000004,808,Stockton-on-Tees,a.ALL,a.ALL,a.ALL,1673,1125,1012,929,223,68.035786905246,45.7503050020334,41.1549410329402,14.5751633986928
2005,1249,a.North East,E06000004,808,Stockton-on-Tees,b.Male,a.ALL,a.ALL,799,541,459,424,135,63.9711769415532,43.3146517213771,36.7493995196157,16.3636363636364
2005,1210,a.North East,E06000004,808,Stockton-on-Tees,c.Female,a.ALL,a.ALL,874,584,553,505,88,72.2314049586777,48.2644628099174,45.702479338843,12.4822695035461
2005,1995,a.North East,E06000004,808,Stockton-on-Tees,a.ALL,b.Not eligible for FSM,a.ALL,1483,1042,937,871,193,74.3358395989975,52.2305764411028,46.9674185463659,17.1708185053381
2005,464,a.North East,E06000004,808,Stockton-on-Tees,a.ALL,c.Eligible for FSM,a.ALL,190,83,75,58,30,40.948275862069,17.8879310344828,16.1637931034483,7.38916256157635
2005,1115,a.North East,E06000005,841,Darlington,a.ALL,a.ALL,a.ALL,745,541,483,456,98,66.8161434977578,48.5201793721973,43.3183856502242,14.8710166919575
2005,535,a.North East,E06000005,841,Darlington,b.Male,a.ALL,a.ALL,326,234,210,190,55,60.9345794392523,43.7383177570093,39.2523364485981,15.9420289855072
2005,580,a.North East,E06000005,841,Darlington,c.Female,a.ALL,a.ALL,419,307,273,266,43,72.2413793103448,52.9310344827586,47.0689655172414,13.6942675159236
2005,972,a.North East,E06000005,841,Darlington,a.ALL,b.Not eligible for FSM,a.ALL,688,510,457,433,89,70.7818930041152,52.4691358024691,47.0164609053498,16.5120593692022
2005,143,a.North East,E06000005,841,Darlington,a.ALL,c.Eligible for FSM,a.ALL,57,31,26,23,9,39.8601398601399,21.6783216783217,18.1818181818182,7.5
2005,5843,a.North East,E06000047,840,Durham,a.ALL,a.ALL,a.ALL,3733,2249,2167,1927,404,63.8884134862228,38.4905014547322,37.0871127845285,10.3166496424923
2005,3050,a.North East,E06000047,840,Durham,b.Male,a.ALL,a.ALL,1800,1102,1008,918,243,59.0163934426229,36.1311475409836,33.0491803278689,11.3977485928705
2005,2793,a.North East,E06000047,840,Durham,c.Female,a.ALL,a.ALL,1933,1147,1159,1009,161,69.2087361260294,41.0669530970283,41.4965986394558,9.02466367713004
2005,4816,a.North East,E06000047,840,Durham,a.ALL,b.Not eligible for FSM,a.ALL,3371,2120,2055,1829,366,69.9958471760797,44.0199335548173,42.6702657807309,12.2530967525946
2005,1027,a.North East,E06000047,840,Durham,a.ALL,c.Eligible for FSM,a.ALL,362,129,112,98,38,35.2482960077897,12.5608568646543,10.9055501460565,4.09041980624327
2005,3830,a.North East,E06000048,929,Northumberland,a.ALL,a.ALL,a.ALL,2709,1861,1698,1706,203,70.7310704960835,48.5900783289817,44.3342036553525,9.55743879472693
2005,1930,a.North East,E06000048,929,Northumberland,b.Male,a.ALL,a.ALL,1305,886,765,779,138,67.6165803108808,45.9067357512953,39.6373056994819,11.989574283232
2005,1900,a.North East,E06000048,929,Northumberland,c.Female,a.ALL,a.ALL,1404,975,933,927,65,73.8947368421053,51.3157894736842,49.1052631578947,6.68036998972251
2005,3408,a.North East,E06000048,929,Northumberland,a.ALL,b.Not eligible for FSM,a.ALL,2532,1790,1631,1652,181,74.2957746478873,52.5234741784038,47.8579812206573,10.3075170842825
2005,422,a.North East,E06000048,929,Northumberland,a.ALL,c.Eligible for FSM,a.ALL,177,71,67,54,22,41.9431279620853,16.824644549763,15.8767772511848,5.97826086956522
2005,2298,a.North East,E08000020,390,Gateshead,a.ALL,a.ALL,a.ALL,1583,997,936,915,100,68.8859878154917,43.3855526544822,40.7310704960835,7.23065798987708
2005,1159,a.North East,E08000020,390,Gateshead,b.Male,a.ALL,a.ALL,755,461,415,404,65,65.1423641069888,39.7756686798965,35.8067299396031,8.60927152317881
2005,1139,a.North East,E08000020,390,Gateshead,c.Female,a.ALL,a.ALL,828,536,521,511,35,72.6953467954346,47.0588235294118,45.7418788410887,5.57324840764331
2005,1858,a.North East,E08000020,390,Gateshead,a.ALL,b.Not eligible for FSM,a.ALL,1389,917,856,846,85,74.7578040904198,49.3541442411195,46.0710441334769,8.39920948616601
2005,440,a.North East,E08000020,390,Gateshead,a.ALL,c.Eligible for FSM,a.ALL,194,80,80,69,15,44.0909090909091,18.1818181818182,18.1818181818182,4.04312668463612
2005,2780,a.North East,E08000021,391,Newcastle upon Tyne,a.ALL,a.ALL,a.ALL,1640,980,874,873,137,58.9928057553957,35.2517985611511,31.4388489208633,7.18405873099109
2005,1438,a.North East,E08000021,391,Newcastle upon Tyne,b.Male,a.ALL,a.ALL,801,496,419,436,78,55.702364394993,34.4923504867872,29.1376912378303,7.78443113772455
2005,1342,a.North East,E08000021,391,Newcastle upon Tyne,c.Female,a.ALL,a.ALL,839,484,455,437,59,62.5186289120715,36.0655737704918,33.9046199701937,6.51933701657459
2005,2211,a.North East,E08000021,391,Newcastle upon Tyne,a.ALL,b.Not eligible for FSM,a.ALL,1436,904,802,812,114,64.947987336047,40.8864767073722,36.2731795567616,8.14867762687634
2005,569,a.North East,E08000021,391,Newcastle upon Tyne,a.ALL,c.Eligible for FSM,a.ALL,204,76,72,61,23,35.8523725834798,13.3567662565905,12.6537785588752,4.52755905511811
2005,2202,a.North East,E08000022,392,North Tyneside,a.ALL,a.ALL,a.ALL,1414,960,837,830,151,64.2143505903724,43.5967302452316,38.0108991825613,11.0058309037901
2005,1114,a.North East,E08000022,392,North Tyneside,b.Male,a.ALL,a.ALL,682,458,399,375,96,61.2208258527828,41.113105924596,35.8168761220826,12.9905277401894
2005,1088,a.North East,E08000022,392,North Tyneside,c.Female,a.ALL,a.ALL,732,502,438,455,55,67.2794117647059,46.1397058823529,40.2573529411765,8.68878357030016
2005,1802,a.North East,E08000022,392,North Tyneside,a.ALL,b.Not eligible for FSM,a.ALL,1272,893,780,774,135,70.5882352941177,49.5560488346282,43.2852386237514,13.1322957198444
2005,400,a.North East,E08000022,392,North Tyneside,a.ALL,c.Eligible for FSM,a.ALL,142,67,57,56,16,35.5,16.75,14.25,4.65116279069767
2005,2139,a.North East,E08000023,393,South Tyneside,a.ALL,a.ALL,a.ALL,1399,861,795,758,128,65.4043945769051,40.2524544179523,37.1669004207574,9.26864590876177
2005,1046,a.North East,E08000023,393,South Tyneside,b.Male,a.ALL,a.ALL,648,386,339,323,76,61.9502868068834,36.9024856596558,32.4091778202677,10.5117565698479
2005,1093,a.North East,E08000023,393,South Tyneside,c.Female,a.ALL,a.ALL,751,475,456,435,52,68.7099725526075,43.4583714547118,41.7200365965233,7.90273556231003
2005,1730,a.North East,E08000023,393,South Tyneside,a.ALL,b.Not eligible for FSM,a.ALL,1219,779,727,698,104,70.4624277456647,45.028901734104,42.0231213872832,10.077519379845
2005,409,a.North East,E08000023,393,South Tyneside,a.ALL,c.Eligible for FSM,a.ALL,180,82,68,60,24,44.0097799511002,20.0488997555012,16.6259168704156,6.87679083094556
2005,3789,a.North East,E08000024,394,Sunderland,a.ALL,a.ALL,a.ALL,2307,1481,1290,1243,271,60.8867775138559,39.0868302982317,34.0459224069675,10.6441476826394
2005,1933,a.North East,E08000024,394,Sunderland,b.Male,a.ALL,a.ALL,1090,704,599,562,165,56.3890325918262,36.4200724262804,30.9881013967926,12.035010940919
2005,1856,a.North East,E08000024,394,Sunderland,c.Female,a.ALL,a.ALL,1217,777,691,681,106,65.5711206896552,41.864224137931,37.2306034482759,9.02127659574468
2005,3224,a.North East,E08000024,394,Sunderland,a.ALL,b.Not eligible for FSM,a.ALL,2095,1397,1214,1180,242,64.9813895781638,43.3312655086849,37.6550868486352,11.839530332681
2005,565,a.North East,E08000024,394,Sunderland,a.ALL,c.Eligible for FSM,a.ALL,212,84,76,63,29,37.5221238938053,14.8672566371681,13.4513274336283,5.77689243027888
2005,83940,b.North West,ALL,ALL,ALL,a.ALL,a.ALL,a.ALL,55450,37770,33940,33300,5460,66.0602811532047,44.9988086728616,40.4360257326662,10.7782539149667
2005,42470,b.North West,ALL,ALL,ALL,b.Male,a.ALL,a.ALL,26020,17830,15180,15340,3150,61.2718668330469,41.9866738869399,35.7379982577167,11.6177066823928
2005,41470,b.North West,ALL,ALL,ALL,c.Female,a.ALL,a.ALL,29430,19940,18760,17960,2310,70.9648636264982,48.0840186172137,45.2480285528251,9.80942657818615
2005,68040,b.North West,ALL,ALL,ALL,a.ALL,b.Not eligible for FSM,a.ALL,48780,34560,31070,30730,4640,71.6964771240869,50.7914345762114,45.6695227877309,12.4229429107478
2005,15900,b.North West,ALL,ALL,ALL,a.ALL,c.Eligible for FSM,a.ALL,6670,3210,2870,2570,820,41.9397446380275,20.2088181646644,18.0388703692056,6.17450671468227
2005,1668,b.North West,E06000006,876,Halton,a.ALL,a.ALL,a.ALL,1003,668,577,600,89,60.1318944844125,40.0479616306954,34.5923261390887,8.33333333333333
2005,865,b.North West,E06000006,876,Halton,b.Male,a.ALL,a.ALL,468,323,258,284,55,54.1040462427746,37.3410404624277,29.8265895953757,9.46643717728055
2005,803,b.North West,E06000006,876,Halton,c.Female,a.ALL,a.ALL,535,345,319,316,34,66.6251556662516,42.9638854296389,39.7260273972603,6.98151950718686
2005,1289,b.North West,E06000006,876,Halton,a.ALL,b.Not eligible for FSM,a.ALL,867,601,521,543,77,67.2614429790535,46.6252909231963,40.4189294026377,10.3217158176944
2005,379,b.North West,E06000006,876,Halton,a.ALL,c.Eligible for FSM,a.ALL,136,67,56,57,12,35.8839050131926,17.6781002638522,14.7757255936675,3.72670807453416
2005,2519,b.North West,E06000007,877,Warrington,a.ALL,a.ALL,a.ALL,1735,1202,1138,1060,168,68.8765383088527,47.7173481540294,45.1766574037316,11.5147361206306
2005,1277,b.North West,E06000007,877,Warrington,b.Male,a.ALL,a.ALL,804,564,508,498,86,62.9600626468285,44.1660140955364,39.7807361002349,11.0397946084724
2005,1242,b.North West,E06000007,877,Warrington,c.Female,a.ALL,a.ALL,931,638,630,562,82,74.9597423510467,51.3687600644122,50.7246376811594,12.0588235294118
2005,2262,b.North West,E06000007,877,Warrington,a.ALL,b.Not eligible for FSM,a.ALL,1633,1156,1102,1021,159,72.1927497789567,51.105216622458,48.7179487179487,12.812248186946
2005,257,b.North West,E06000007,877,Warrington,a.ALL,c.Eligible for FSM,a.ALL,102,46,36,39,9,39.6887159533074,17.8988326848249,14.0077821011673,4.12844036697248
2005,1852,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,a.ALL,a.ALL,1186,743,704,576,187,64.0388768898488,40.1187904967603,38.0129589632829,14.6551724137931
2005,924,b.North West,E06000008,889,Blackburn with Darwen,b.Male,a.ALL,a.ALL,553,335,302,226,122,59.8484848484849,36.2554112554113,32.6839826839827,17.4785100286533
2005,928,b.North West,E06000008,889,Blackburn with Darwen,c.Female,a.ALL,a.ALL,633,408,402,350,65,68.2112068965517,43.9655172413793,43.3189655172414,11.2456747404844
2005,1392,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,b.Not eligible for FSM,a.ALL,972,634,601,498,154,69.8275862068966,45.5459770114943,43.1752873563218,17.2259507829978
2005,460,b.North West,E06000008,889,Blackburn with Darwen,a.ALL,c.Eligible for FSM,a.ALL,214,109,103,78,33,46.5217391304348,23.695652173913,22.3913043478261,8.63874345549738
2005,1485,b.North West,E06000009,890,Blackpool,a.ALL,a.ALL,a.ALL,831,527,441,417,143,55.959595959596,35.4882154882155,29.6969696969697,13.3895131086142
2005,752,b.North West,E06000009,890,Blackpool,b.Male,a.ALL,a.ALL,416,266,210,202,83,55.3191489361702,35.3723404255319,27.9255319148936,15.0909090909091
2005,733,b.North West,E06000009,890,Blackpool,c.Female,a.ALL,a.ALL,415,261,231,215,60,56.6166439290587,35.6070941336971,31.5143246930423,11.5830115830116
2005,1187,b.North West,E06000009,890,Blackpool,a.ALL,b.Not eligible for FSM,a.ALL,722,478,405,386,121,60.8256107834878,40.2695871946083,34.1196293176074,15.1061173533084
2005,298,b.North West,E06000009,890,Blackpool,a.ALL,c.Eligible for FSM,a.ALL,109,49,36,31,22,36.5771812080537,16.4429530201342,12.0805369127517,8.23970037453183
2005,3848,b.North West,E06000049,895,Cheshire East,a.ALL,a.ALL,a.ALL,2906,2208,2050,2055,197,75.5197505197505,57.3804573804574,53.2744282744283,10.9871723368656
2005,1822,b.North West,E06000049,895,Cheshire East,b.Male,a.ALL,a.ALL,1270,953,868,864,117,69.7036223929748,52.3051591657519,47.6399560922064,12.2129436325678
2005,2026,b.North West,E06000049,895,Cheshire East,c.Female,a.ALL,a.ALL,1636,1255,1182,1191,80,80.7502467917078,61.9447186574531,58.3415597235933,9.58083832335329
2005,3551,b.North West,E06000049,895,Cheshire East,a.ALL,b.Not eligible for FSM,a.ALL,2793,2146,1990,1998,186,78.6539003097719,60.4336806533371,56.0405519571952,11.9768190598841
2005,297,b.North West,E06000049,895,Cheshire East,a.ALL,c.Eligible for FSM,a.ALL,113,62,60,57,11,38.047138047138,20.8754208754209,20.2020202020202,4.58333333333333
2005,4066,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,a.ALL,a.ALL,2859,2087,1871,1882,253,70.3148057058534,51.3280865715691,46.0157402852927,11.5842490842491
2005,2022,b.North West,E06000050,896,Cheshire West and Chester,b.Male,a.ALL,a.ALL,1316,971,838,873,142,65.0840751730959,48.0217606330366,41.4441147378833,12.3585726718886
2005,2044,b.North West,E06000050,896,Cheshire West and Chester,c.Female,a.ALL,a.ALL,1543,1116,1033,1009,111,75.4892367906067,54.5988258317025,50.5381604696673,10.7246376811594
2005,3628,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,b.Not eligible for FSM,a.ALL,2682,1995,1807,1804,234,73.9250275633958,54.9889746416759,49.8070562293275,12.8289473684211
2005,438,b.North West,E06000050,896,Cheshire West and Chester,a.ALL,c.Eligible for FSM,a.ALL,177,92,64,78,19,40.4109589041096,21.0045662100457,14.6118721461187,5.27777777777778
2005,3479,b.North West,E08000001,350,Bolton,a.ALL,a.ALL,a.ALL,2274,1513,1386,1318,231,65.3636102328255,43.4895084794481,39.8390342052314,10.6894956038871
2005,1807,b.North West,E08000001,350,Bolton,b.Male,a.ALL,a.ALL,1066,734,631,624,134,58.9928057553957,40.6198118428334,34.9197565024903,11.3271344040575
2005,1672,b.North West,E08000001,350,Bolton,c.Female,a.ALL,a.ALL,1208,779,755,694,97,72.2488038277512,46.5909090909091,45.1555023923445,9.91820040899796
2005,2983,b.North West,E08000001,350,Bolton,a.ALL,b.Not eligible for FSM,a.ALL,2086,1409,1296,1248,192,69.9296010727456,47.2343278578612,43.4461951055984,11.0662824207493
2005,496,b.North West,E08000001,350,Bolton,a.ALL,c.Eligible for FSM,a.ALL,188,104,90,70,39,37.9032258064516,20.9677419354839,18.1451612903226,9.15492957746479
2005,2218,b.North West,E08000002,351,Bury,a.ALL,a.ALL,a.ALL,1572,1160,939,1056,127,70.8746618575293,52.2993688007214,42.3354373309288,10.9294320137694
2005,1150,b.North West,E08000002,351,Bury,b.Male,a.ALL,a.ALL,757,543,434,480,73,65.8260869565217,47.2173913043478,37.7391304347826,10.8955223880597
2005,1068,b.North West,E08000002,351,Bury,c.Female,a.ALL,a.ALL,815,617,505,576,54,76.310861423221,57.7715355805243,47.2846441947566,10.9756097560976
2005,1947,b.North West,E08000002,351,Bury,a.ALL,b.Not eligible for FSM,a.ALL,1440,1084,884,993,110,73.959938366718,55.6753980482794,45.4031843862352,11.5303983228512
2005,271,b.North West,E08000002,351,Bury,a.ALL,c.Eligible for FSM,a.ALL,132,76,55,63,17,48.7084870848708,28.0442804428044,20.2952029520295,8.17307692307692
2005,4489,b.North West,E08000003,352,Manchester,a.ALL,a.ALL,a.ALL,2430,1404,1375,1169,291,54.1323234573402,31.2764535531299,30.630429939853,8.76506024096386
2005,2202,b.North West,E08000003,352,Manchester,b.Male,a.ALL,a.ALL,1076,620,583,499,151,48.8646684831971,28.1562216167121,26.4759309718438,8.8667058132707
2005,2287,b.North West,E08000003,352,Manchester,c.Female,a.ALL,a.ALL,1354,784,792,670,140,59.2041976388282,34.2807170966331,34.6305203323131,8.65800865800866
2005,2647,b.North West,E08000003,352,Manchester,a.ALL,b.Not eligible for FSM,a.ALL,1633,1005,981,843,197,61.6924820551568,37.9675103891198,37.0608235738572,10.920177383592
2005,1842,b.North West,E08000003,352,Manchester,a.ALL,c.Eligible for FSM,a.ALL,797,399,394,326,94,43.2681867535288,21.6612377850163,21.3897937024973,6.20052770448549
2005,3083,b.North West,E08000004,353,Oldham,a.ALL,a.ALL,a.ALL,1902,1257,1198,1016,273,61.6931560168667,40.7719753486863,38.8582549464807,13.2075471698113
2005,1587,b.North West,E08000004,353,Oldham,b.Male,a.ALL,a.ALL,879,591,523,472,143,55.3875236294896,37.2400756143667,32.9552614996849,12.8251121076233
2005,1496,b.North West,E08000004,353,Oldham,c.Female,a.ALL,a.ALL,1023,666,675,544,130,68.3823529411765,44.5187165775401,45.120320855615,13.6554621848739
2005,2445,b.North West,E08000004,353,Oldham,a.ALL,b.Not eligible for FSM,a.ALL,1645,1126,1067,944,210,67.280163599182,46.0531697341513,43.640081799591,13.9906728847435
2005,638,b.North West,E08000004,353,Oldham,a.ALL,c.Eligible for FSM,a.ALL,257,131,131,72,63,40.282131661442,20.5329153605016,20.5329153605016,11.13074204947
2005,2614,b.North West,E08000005,354,Rochdale,a.ALL,a.ALL,a.ALL,1549,998,873,843,189,59.2578423871461,38.1790359602142,33.3970925784239,10.6719367588933
2005,1281,b.North West,E08000005,354,Rochdale,b.Male,a.ALL,a.ALL,680,447,367,367,100,53.0835284933646,34.8946135831382,28.6494925839188,10.9409190371991
2005,1333,b.North West,E08000005,354,Rochdale,c.Female,a.ALL,a.ALL,869,551,506,476,89,65.1912978244561,41.3353338334584,37.9594898724681,10.3850641773629
2005,1954,b.North West,E08000005,354,Rochdale,a.ALL,b.Not eligible for FSM,a.ALL,1267,864,750,743,152,64.8413510747185,44.2169907881269,38.3828045035824,12.5516102394715
2005,660,b.North West,E08000005,354,Rochdale,a.ALL,c.Eligible for FSM,a.ALL,282,134,123,100,37,42.7272727272727,20.3030303030303,18.6363636363636,6.60714285714286
2005,2415,b.North West,E08000006,355,Salford,a.ALL,a.ALL,a.ALL,1403,840,769,725,140,58.0952380952381,34.7826086956522,31.8426501035197,8.28402366863905
2005,1252,b.North West,E08000006,355,Salford,b.Male,a.ALL,a.ALL,663,385,334,317,83,52.9552715654952,30.7507987220447,26.6773162939297,8.87700534759358
2005,1163,b.North West,E08000006,355,Salford,c.Female,a.ALL,a.ALL,740,455,435,408,57,63.6285468615649,39.1229578675838,37.4032674118659,7.54966887417219
2005,1924,b.North West,E08000006,355,Salford,a.ALL,b.Not eligible for FSM,a.ALL,1218,765,694,665,116,63.3056133056133,39.7609147609148,36.0706860706861,9.21366163621922
2005,491,b.North West,E08000006,355,Salford,a.ALL,c.Eligible for FSM,a.ALL,185,75,75,60,24,37.6782077393075,15.2749490835031,15.2749490835031,5.56844547563805
2005,3214,b.North West,E08000007,356,Stockport,a.ALL,a.ALL,a.ALL,2279,1699,1463,1511,225,70.9085252022402,52.8624766645924,45.5196017423771,13.2119788608338
2005,1646,b.North West,E08000007,356,Stockport,b.Male,a.ALL,a.ALL,1097,822,670,715,136,66.6464155528554,49.9392466585662,40.7047387606318,14.6079484425349
2005,1568,b.North West,E08000007,356,Stockport,c.Female,a.ALL,a.ALL,1182,877,793,796,89,75.3826530612245,55.9311224489796,50.5739795918367,11.5284974093264
2005,2810,b.North West,E08000007,356,Stockport,a.ALL,b.Not eligible for FSM,a.ALL,2112,1613,1385,1437,210,75.1601423487544,57.4021352313167,49.288256227758,15.2949745083758
2005,404,b.North West,E08000007,356,Stockport,a.ALL,c.Eligible for FSM,a.ALL,167,86,78,74,15,41.3366336633663,21.2871287128713,19.3069306930693,4.54545454545455
2005,2908,b.North West,E08000008,357,Tameside,a.ALL,a.ALL,a.ALL,1840,1145,1036,1003,177,63.273727647868,39.3741403026135,35.6258596973865,9.29133858267716
2005,1493,b.North West,E08000008,357,Tameside,b.Male,a.ALL,a.ALL,895,557,479,481,102,59.9464166108506,37.3074346952445,32.0830542531815,10.0790513833992
2005,1415,b.North West,E08000008,357,Tameside,c.Female,a.ALL,a.ALL,945,588,557,522,75,66.7844522968198,41.5547703180212,39.3639575971731,8.3986562150056
2005,2396,b.North West,E08000008,357,Tameside,a.ALL,b.Not eligible for FSM,a.ALL,1605,1032,945,907,154,66.9866444073456,43.0717863105175,39.440734557596,10.3425117528543
2005,512,b.North West,E08000008,357,Tameside,a.ALL,c.Eligible for FSM,a.ALL,235,113,91,96,23,45.8984375,22.0703125,17.7734375,5.52884615384615
2005,2847,b.North West,E08000009,358,Trafford,a.ALL,a.ALL,a.ALL,2066,1628,1428,1542,121,72.5676150333685,57.1829996487531,50.1580611169652,9.272030651341
2005,1453,b.North West,E08000009,358,Trafford,b.Male,a.ALL,a.ALL,1021,811,700,765,72,70.2684101858224,55.8155540261528,48.1761871988988,10.4651162790698
2005,1394,b.North West,E08000009,358,Trafford,c.Female,a.ALL,a.ALL,1045,817,728,777,49,74.9641319942611,58.6083213773314,52.2238163558106,7.94165316045381
2005,2501,b.North West,E08000009,358,Trafford,a.ALL,b.Not eligible for FSM,a.ALL,1902,1535,1353,1458,101,76.0495801679328,61.375449820072,54.0983606557377,9.68360498561841
2005,346,b.North West,E08000009,358,Trafford,a.ALL,c.Eligible for FSM,a.ALL,164,93,75,84,20,47.3988439306358,26.878612716763,21.6763005780347,7.63358778625954
2005,4095,b.North West,E08000010,359,Wigan,a.ALL,a.ALL,a.ALL,2735,1852,1583,1655,231,66.7887667887668,45.2258852258852,38.6568986568987,9.4672131147541
2005,2070,b.North West,E08000010,359,Wigan,b.Male,a.ALL,a.ALL,1288,869,676,754,136,62.2222222222222,41.9806763285024,32.6570048309179,10.3343465045593
2005,2025,b.North West,E08000010,359,Wigan,c.Female,a.ALL,a.ALL,1447,983,907,901,95,71.4567901234568,48.5432098765432,44.7901234567901,8.45195729537367
2005,3547,b.North West,E08000010,359,Wigan,a.ALL,b.Not eligible for FSM,a.ALL,2535,1747,1505,1565,213,71.4688469128841,49.2528897659994,42.4302227234283,10.7467204843592
2005,548,b.North West,E08000010,359,Wigan,a.ALL,c.Eligible for FSM,a.ALL,200,105,78,90,18,36.4963503649635,19.1605839416058,14.2335766423358,3.93013100436681
2005,1971,b.North West,E08000011,340,Knowsley,a.ALL,a.ALL,a.ALL,1001,520,446,414,146,50.7864028411974,26.3825469304921,22.6281075596144,9.37700706486834
2005,1032,b.North West,E08000011,340,Knowsley,b.Male,a.ALL,a.ALL,480,241,188,181,83,46.5116279069767,23.3527131782946,18.2170542635659,9.75323149236193
2005,939,b.North West,E08000011,340,Knowsley,c.Female,a.ALL,a.ALL,521,279,258,233,63,55.4845580404686,29.7124600638978,27.4760383386581,8.92351274787535
2005,1139,b.North West,E08000011,340,Knowsley,a.ALL,b.Not eligible for FSM,a.ALL,680,387,327,324,87,59.7014925373134,33.9771729587357,28.7093942054434,10.6748466257669
2005,832,b.North West,E08000011,340,Knowsley,a.ALL,c.Eligible for FSM,a.ALL,321,133,119,90,59,38.5817307692308,15.9855769230769,14.3028846153846,7.95148247978437
2005,5650,b.North West,E08000012,341,Liverpool,a.ALL,a.ALL,a.ALL,3379,1976,1917,1716,328,59.8053097345133,34.9734513274336,33.929203539823,8.3375699034062
2005,2886,b.North West,E08000012,341,Liverpool,b.Male,a.ALL,a.ALL,1549,940,834,809,176,53.6729036729037,32.5710325710326,28.8981288981289,8.47376023110255
2005,2764,b.North West,E08000012,341,Liverpool,c.Female,a.ALL,a.ALL,1830,1036,1083,907,152,66.2083936324168,37.4819102749638,39.1823444283647,8.1852450188476
