cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,gender,fsm,sen,l2_by19,l2_with_em_by19,l3_by19,l2_em_by16,l2_em_by19_belowat16,l2_by19_rate,l2_with_em_by19_rate,l3_by19_rate,l2_em_by19_belowat16_rate
2006,1993,f.East of England,E06000032,821,Luton,a.ALL,a.ALL,b.No SEN,1424,953,892,684,285,71.45007526,47.81736076,44.75664827,21.7723453
2006,97,f.East of England,E06000032,821,Luton,a.ALL,a.ALL,c.SEN with statements or EHC plans,26,10,9,6,6,26.80412371,10.30927835,9.278350515,6.593406593
2006,330,f.East of England,E06000032,821,Luton,a.ALL,a.ALL,d.SEN without statements or EHC plans,93,22,31,9,14,28.18181818,6.666666667,9.393939394,4.361370717
2006,1985,f.East of England,E06000033,882,Southend-on-Sea,a.ALL,a.ALL,a.ALL,1375,992,993,943,62,69.26952141,49.97481108,50.02518892,5.950095969
2006,1026,f.East of England,E06000033,882,Southend-on-Sea,b.Male,a.ALL,a.ALL,689,490,483,457,42,67.1539961,47.7582846,47.07602339,7.381370826
2006,959,f.East of England,E06000033,882,Southend-on-Sea,c.Female,a.ALL,a.ALL,686,502,510,486,20,71.53284672,52.34619395,53.18039625,4.22832981
2006,1765,f.East of England,E06000033,882,Southend-on-Sea,a.ALL,b.Not eligible for FSM,a.ALL,1288,954,946,906,59,72.97450425,54.0509915,53.59773371,6.868451688
2006,220,f.East of England,E06000033,882,Southend-on-Sea,a.ALL,c.Eligible for FSM,a.ALL,87,38,47,37,3,39.54545455,17.27272727,21.36363636,1.639344262
2006,1752,f.East of England,E06000033,882,Southend-on-Sea,a.ALL,a.ALL,b.No SEN,1310,973,971,930,55,74.7716895,55.53652968,55.42237443,6.690997567
2006,64,f.East of England,E06000033,882,Southend-on-Sea,a.ALL,a.ALL,c.SEN with statements or EHC plans,11,2,3,0,2,17.1875,3.125,4.6875,3.125
2006,169,f.East of England,E06000033,882,Southend-on-Sea,a.ALL,a.ALL,d.SEN without statements or EHC plans,54,17,19,13,5,31.95266272,10.0591716,11.24260355,3.205128205
2006,1588,f.East of England,E06000034,883,Thurrock,a.ALL,a.ALL,a.ALL,1024,671,582,571,111,64.4836272,42.25440806,36.64987406,10.91445428
2006,778,f.East of England,E06000034,883,Thurrock,b.Male,a.ALL,a.ALL,453,303,233,252,57,58.22622108,38.94601542,29.94858612,10.8365019
2006,810,f.East of England,E06000034,883,Thurrock,c.Female,a.ALL,a.ALL,571,368,349,319,54,70.49382716,45.43209877,43.08641975,10.99796334
2006,1421,f.East of England,E06000034,883,Thurrock,a.ALL,b.Not eligible for FSM,a.ALL,958,635,545,543,102,67.41731175,44.68684025,38.35327234,11.61731207
2006,167,f.East of England,E06000034,883,Thurrock,a.ALL,c.Eligible for FSM,a.ALL,66,36,37,28,9,39.52095808,21.55688623,22.15568862,6.474820144
2006,1363,f.East of England,E06000034,883,Thurrock,a.ALL,a.ALL,b.No SEN,979,654,563,560,105,71.82685253,47.98239178,41.30594277,13.07596513
2006,52,f.East of England,E06000034,883,Thurrock,a.ALL,a.ALL,c.SEN with statements or EHC plans,5,0,1,0,0,9.615384615,0,1.923076923,0
2006,173,f.East of England,E06000034,883,Thurrock,a.ALL,a.ALL,d.SEN without statements or EHC plans,40,17,18,11,6,23.12138728,9.826589595,10.40462428,3.703703704
2006,1704,f.East of England,E06000055,822,Bedford,a.ALL,a.ALL,a.ALL,1150,750,736,658,108,67.48826291,44.01408451,43.19248826,10.3250478
2006,843,f.East of England,E06000055,822,Bedford,b.Male,a.ALL,a.ALL,523,341,307,290,57,62.04033215,40.45077106,36.41755635,10.3074141
2006,861,f.East of England,E06000055,822,Bedford,c.Female,a.ALL,a.ALL,627,409,429,368,51,72.82229965,47.5029036,49.82578397,10.34482759
2006,1478,f.East of England,E06000055,822,Bedford,a.ALL,b.Not eligible for FSM,a.ALL,1063,711,699,632,90,71.92151556,48.10554804,47.29364005,10.63829787
2006,226,f.East of England,E06000055,822,Bedford,a.ALL,c.Eligible for FSM,a.ALL,87,39,37,26,18,38.49557522,17.25663717,16.37168142,9
2006,1423,f.East of England,E06000055,822,Bedford,a.ALL,a.ALL,b.No SEN,1056,722,705,636,100,74.20941673,50.73787772,49.54321855,12.7064803
2006,75,f.East of England,E06000055,822,Bedford,a.ALL,a.ALL,c.SEN with statements or EHC plans,16,4,7,2,3,21.33333333,5.333333333,9.333333333,4.109589041
2006,206,f.East of England,E06000055,822,Bedford,a.ALL,a.ALL,d.SEN without statements or EHC plans,78,24,24,20,5,37.86407767,11.65048544,11.65048544,2.688172043
2006,2883,f.East of England,E06000056,823,Central Bedfordshire,a.ALL,a.ALL,a.ALL,2025,1301,1320,1185,141,70.23933403,45.12660423,45.78563996,8.303886926
2006,1496,f.East of England,E06000056,823,Central Bedfordshire,b.Male,a.ALL,a.ALL,959,602,572,535,83,64.10427807,40.24064171,38.23529412,8.636836629
2006,1387,f.East of England,E06000056,823,Central Bedfordshire,c.Female,a.ALL,a.ALL,1066,699,748,650,58,76.85652487,50.39653929,53.92934391,7.869742198
2006,2707,f.East of England,E06000056,823,Central Bedfordshire,a.ALL,b.Not eligible for FSM,a.ALL,1965,1275,1294,1162,134,72.58958256,47.10011082,47.80199483,8.673139159
2006,176,f.East of England,E06000056,823,Central Bedfordshire,a.ALL,c.Eligible for FSM,a.ALL,60,26,26,23,7,34.09090909,14.77272727,14.77272727,4.575163399
2006,2370,f.East of England,E06000056,823,Central Bedfordshire,a.ALL,a.ALL,b.No SEN,1840,1260,1250,1157,122,77.6371308,53.16455696,52.74261603,10.05770816
2006,157,f.East of England,E06000056,823,Central Bedfordshire,a.ALL,a.ALL,c.SEN with statements or EHC plans,40,9,15,5,5,25.47770701,5.732484076,9.554140127,3.289473684
2006,356,f.East of England,E06000056,823,Central Bedfordshire,a.ALL,a.ALL,d.SEN without statements or EHC plans,145,32,55,23,14,40.73033708,8.988764045,15.4494382,4.204204204
2006,5655,f.East of England,E10000003,873,Cambridgeshire,a.ALL,a.ALL,a.ALL,4039,2863,2677,2529,384,71.42351901,50.62776304,47.33863837,12.2840691
2006,2882,f.East of England,E10000003,873,Cambridgeshire,b.Male,a.ALL,a.ALL,1900,1355,1222,1158,231,65.92643997,47.01596114,42.40111034,13.39907193
2006,2773,f.East of England,E10000003,873,Cambridgeshire,c.Female,a.ALL,a.ALL,2139,1508,1455,1371,153,77.13667508,54.38153624,52.47024883,10.91298146
2006,5276,f.East of England,E10000003,873,Cambridgeshire,a.ALL,b.Not eligible for FSM,a.ALL,3878,2798,2623,2475,369,73.50265353,53.03260045,49.71569371,13.17386648
2006,379,f.East of England,E10000003,873,Cambridgeshire,a.ALL,c.Eligible for FSM,a.ALL,161,65,54,54,15,42.48021108,17.15039578,14.24802111,4.615384615
2006,4814,f.East of England,E10000003,873,Cambridgeshire,a.ALL,a.ALL,b.No SEN,3717,2738,2544,2452,330,77.21229747,56.87577898,52.84586622,13.97121084
2006,244,f.East of England,E10000003,873,Cambridgeshire,a.ALL,a.ALL,c.SEN with statements or EHC plans,63,15,24,4,11,25.81967213,6.147540984,9.836065574,4.583333333
2006,597,f.East of England,E10000003,873,Cambridgeshire,a.ALL,a.ALL,d.SEN without statements or EHC plans,259,110,109,73,43,43.38358459,18.42546064,18.25795645,8.20610687
2006,15562,f.East of England,E10000012,881,Essex,a.ALL,a.ALL,a.ALL,10957,7353,6743,6662,843,70.40868783,47.24971083,43.32990618,9.471910112
2006,7967,f.East of England,E10000012,881,Essex,b.Male,a.ALL,a.ALL,5171,3461,3068,3054,501,64.90523409,43.441697,38.508849,10.19743538
2006,7595,f.East of England,E10000012,881,Essex,c.Female,a.ALL,a.ALL,5786,3892,3675,3608,342,76.18169849,51.24423963,48.38709677,8.577878104
2006,14319,f.East of England,E10000012,881,Essex,a.ALL,b.Not eligible for FSM,a.ALL,10432,7108,6534,6458,788,72.8542496,49.64033801,45.63167819,10.02416995
2006,1243,f.East of England,E10000012,881,Essex,a.ALL,c.Eligible for FSM,a.ALL,525,245,209,204,55,42.23652454,19.71037812,16.81415929,5.293551492
2006,13674,f.East of England,E10000012,881,Essex,a.ALL,a.ALL,b.No SEN,10384,7209,6558,6560,791,75.93973965,52.72049144,47.95963142,11.11892044
2006,475,f.East of England,E10000012,881,Essex,a.ALL,a.ALL,c.SEN with statements or EHC plans,99,18,29,9,10,20.84210526,3.789473684,6.105263158,2.145922747
2006,1413,f.East of England,E10000012,881,Essex,a.ALL,a.ALL,d.SEN without statements or EHC plans,474,126,156,93,42,33.54564756,8.917197452,11.0403397,3.181818182
2006,12578,f.East of England,E10000015,919,Hertfordshire,a.ALL,a.ALL,a.ALL,9323,6637,6576,6169,587,74.12148195,52.76673557,52.28176181,9.158995163
2006,6358,f.East of England,E10000015,919,Hertfordshire,b.Male,a.ALL,a.ALL,4379,3111,2948,2828,365,68.8738597,48.93048128,46.36678201,10.33994334
2006,6220,f.East of England,E10000015,919,Hertfordshire,c.Female,a.ALL,a.ALL,4944,3526,3628,3341,222,79.48553055,56.68810289,58.32797428,7.711010768
2006,11893,f.East of England,E10000015,919,Hertfordshire,a.ALL,b.Not eligible for FSM,a.ALL,9000,6484,6421,6028,568,75.67476667,54.51946523,53.98974186,9.68456948
2006,685,f.East of England,E10000015,919,Hertfordshire,a.ALL,c.Eligible for FSM,a.ALL,323,153,155,141,19,47.15328467,22.33576642,22.62773723,3.492647059
2006,10781,f.East of England,E10000015,919,Hertfordshire,a.ALL,a.ALL,b.No SEN,8688,6421,6302,6005,515,80.58621649,59.55848252,58.4546888,10.78308208
2006,480,f.East of England,E10000015,919,Hertfordshire,a.ALL,a.ALL,c.SEN with statements or EHC plans,111,37,47,23,15,23.125,7.708333333,9.791666667,3.282275711
2006,1317,f.East of England,E10000015,919,Hertfordshire,a.ALL,a.ALL,d.SEN without statements or EHC plans,524,179,227,141,57,39.7873956,13.59149582,17.23614275,4.846938776
2006,8779,f.East of England,E10000020,926,Norfolk,a.ALL,a.ALL,a.ALL,5907,3965,3550,3513,554,67.28556783,45.16459733,40.43740745,10.52031903
2006,4491,f.East of England,E10000020,926,Norfolk,b.Male,a.ALL,a.ALL,2795,1863,1581,1581,344,62.23558228,41.48296593,35.20374081,11.82130584
2006,4288,f.East of England,E10000020,926,Norfolk,c.Female,a.ALL,a.ALL,3112,2102,1969,1932,210,72.57462687,49.02052239,45.91884328,8.913412564
2006,7982,f.East of England,E10000020,926,Norfolk,a.ALL,b.Not eligible for FSM,a.ALL,5599,3830,3428,3404,518,70.14532699,47.98296166,42.94662992,11.31498471
2006,797,f.East of England,E10000020,926,Norfolk,a.ALL,c.Eligible for FSM,a.ALL,308,135,122,109,36,38.64491844,16.93851945,15.30740276,5.23255814
2006,7255,f.East of England,E10000020,926,Norfolk,a.ALL,a.ALL,b.No SEN,5438,3797,3392,3402,480,74.95520331,52.33631978,46.75396278,12.45782507
2006,357,f.East of England,E10000020,926,Norfolk,a.ALL,a.ALL,c.SEN with statements or EHC plans,65,15,20,9,11,18.20728291,4.201680672,5.602240896,3.16091954
2006,1167,f.East of England,E10000020,926,Norfolk,a.ALL,a.ALL,d.SEN without statements or EHC plans,404,153,138,102,63,34.61868038,13.11053985,11.8251928,5.915492958
2006,7644,f.East of England,E10000029,935,Suffolk,a.ALL,a.ALL,a.ALL,5566,3675,3516,3333,395,72.81527996,48.07692308,45.99686028,9.162607284
2006,3930,f.East of England,E10000029,935,Suffolk,b.Male,a.ALL,a.ALL,2690,1810,1604,1609,236,68.44783715,46.05597964,40.81424936,10.16803102
2006,3714,f.East of England,E10000029,935,Suffolk,c.Female,a.ALL,a.ALL,2876,1865,1912,1724,159,77.4367259,50.21540118,51.48088314,7.989949749
2006,6916,f.East of England,E10000029,935,Suffolk,a.ALL,b.Not eligible for FSM,a.ALL,5246,3541,3367,3212,376,75.85309427,51.20011567,48.68421053,10.1511879
2006,728,f.East of England,E10000029,935,Suffolk,a.ALL,c.Eligible for FSM,a.ALL,320,134,149,121,19,43.95604396,18.40659341,20.46703297,3.13014827
2006,6672,f.East of England,E10000029,935,Suffolk,a.ALL,a.ALL,b.No SEN,5244,3582,3391,3266,362,78.5971223,53.68705036,50.82434053,10.62830299
2006,289,f.East of England,E10000029,935,Suffolk,a.ALL,a.ALL,c.SEN with statements or EHC plans,62,14,19,8,6,21.4532872,4.844290657,6.574394464,2.135231317
2006,683,f.East of England,E10000029,935,Suffolk,a.ALL,a.ALL,d.SEN without statements or EHC plans,260,79,106,59,27,38.06734993,11.56661786,15.51976574,4.326923077
2006,72060,g.London,ALL,ALL,ALL,a.ALL,a.ALL,a.ALL,49880,32860,33740,28640,4820,69.22489765,45.60266463,46.82950524,11.10548018
2006,36300,g.London,ALL,ALL,ALL,b.Male,a.ALL,a.ALL,23250,15380,15010,13100,2660,64.03856749,42.37465565,41.35812672,11.47844828
2006,35760,g.London,ALL,ALL,ALL,c.Female,a.ALL,a.ALL,26630,17480,18730,15540,2160,74.49028108,48.87987694,52.38428192,10.67735392
2006,54960,g.London,ALL,ALL,ALL,a.ALL,b.Not eligible for FSM,a.ALL,40420,28150,28280,24980,3630,73.54402052,51.22355039,51.45279552,12.10392902
2006,17090,g.London,ALL,ALL,ALL,a.ALL,c.Eligible for FSM,a.ALL,9460,4710,5460,3660,1190,55.33582963,27.52749824,31.96232155,8.876312458
2006,57710,g.London,ALL,ALL,ALL,a.ALL,a.ALL,b.No SEN,44480,31170,31300,27490,4190,77.08329723,54.00717392,54.24283907,13.86590774
2006,3210,g.London,ALL,ALL,ALL,a.ALL,a.ALL,c.SEN with statements or EHC plans,790,190,280,120,80,24.44721271,5.823730925,8.720024914,2.521008403
2006,11140,g.London,ALL,ALL,ALL,a.ALL,a.ALL,d.SEN without statements or EHC plans,4610,1510,2160,1040,550,41.40996857,13.51594073,19.39829367,5.475789682
2006,1809,g.London,E09000002,301,Barking and Dagenham,a.ALL,a.ALL,a.ALL,1158,658,580,583,100,64.013267,36.37368712,32.06191266,8.156606852
2006,959,g.London,E09000002,301,Barking and Dagenham,b.Male,a.ALL,a.ALL,583,322,279,271,65,60.79249218,33.57664234,29.09280501,9.447674419
2006,850,g.London,E09000002,301,Barking and Dagenham,c.Female,a.ALL,a.ALL,575,336,301,312,35,67.64705882,39.52941176,35.41176471,6.505576208
2006,1477,g.London,E09000002,301,Barking and Dagenham,a.ALL,b.Not eligible for FSM,a.ALL,991,585,505,521,83,67.09546378,39.60731212,34.19092756,8.682008368
2006,332,g.London,E09000002,301,Barking and Dagenham,a.ALL,c.Eligible for FSM,a.ALL,167,73,75,62,17,50.30120482,21.98795181,22.59036145,6.296296296
2006,1550,g.London,E09000002,301,Barking and Dagenham,a.ALL,a.ALL,b.No SEN,1079,643,559,576,88,69.61290323,41.48387097,36.06451613,9.034907598
2006,69,g.London,E09000002,301,Barking and Dagenham,a.ALL,a.ALL,c.SEN with statements or EHC plans,13,1,1,1,1,18.84057971,1.449275362,1.449275362,1.470588235
2006,190,g.London,E09000002,301,Barking and Dagenham,a.ALL,a.ALL,d.SEN without statements or EHC plans,66,14,20,6,11,34.73684211,7.368421053,10.52631579,5.97826087
2006,3526,g.London,E09000003,302,Barnet,a.ALL,a.ALL,a.ALL,2692,2016,2018,1768,274,76.34713556,57.17526943,57.23199092,15.58589306
2006,1860,g.London,E09000003,302,Barnet,b.Male,a.ALL,a.ALL,1347,1015,970,882,154,72.41935484,54.56989247,52.15053763,15.74642127
2006,1666,g.London,E09000003,302,Barnet,c.Female,a.ALL,a.ALL,1345,1001,1048,886,120,80.73229292,60.08403361,62.90516206,15.38461538
2006,3005,g.London,E09000003,302,Barnet,a.ALL,b.Not eligible for FSM,a.ALL,2407,1871,1845,1657,237,80.09983361,62.26289517,61.39767055,17.58160237
2006,521,g.London,E09000003,302,Barnet,a.ALL,c.Eligible for FSM,a.ALL,285,145,173,111,37,54.7024952,27.83109405,33.20537428,9.024390244
2006,2808,g.London,E09000003,302,Barnet,a.ALL,a.ALL,b.No SEN,2381,1880,1862,1679,224,84.79344729,66.95156695,66.31054131,19.84056687
2006,129,g.London,E09000003,302,Barnet,a.ALL,a.ALL,c.SEN with statements or EHC plans,43,14,18,8,6,33.33333333,10.85271318,13.95348837,4.958677686
2006,589,g.London,E09000003,302,Barnet,a.ALL,a.ALL,d.SEN without statements or EHC plans,268,122,138,81,44,45.5008489,20.71307301,23.4295416,8.661417323
2006,2978,g.London,E09000004,303,Bexley,a.ALL,a.ALL,a.ALL,2081,1419,1258,1289,162,69.8791135,47.64942915,42.24311619,9.591474245
2006,1520,g.London,E09000004,303,Bexley,b.Male,a.ALL,a.ALL,1007,685,579,610,98,66.25,45.06578947,38.09210526,10.76923077
2006,1458,g.London,E09000004,303,Bexley,c.Female,a.ALL,a.ALL,1074,734,679,679,64,73.66255144,50.34293553,46.57064472,8.215661104
2006,2642,g.London,E09000004,303,Bexley,a.ALL,b.Not eligible for FSM,a.ALL,1947,1354,1204,1234,149,73.69417108,51.24905375,45.57153671,10.58238636
2006,336,g.London,E09000004,303,Bexley,a.ALL,c.Eligible for FSM,a.ALL,134,65,54,55,13,39.88095238,19.3452381,16.07142857,4.62633452
2006,2479,g.London,E09000004,303,Bexley,a.ALL,a.ALL,b.No SEN,1897,1351,1187,1232,146,76.52279145,54.49778136,47.88221057,11.70809944
2006,105,g.London,E09000004,303,Bexley,a.ALL,a.ALL,c.SEN with statements or EHC plans,31,9,10,6,3,29.52380952,8.571428571,9.523809524,3.03030303
2006,394,g.London,E09000004,303,Bexley,a.ALL,a.ALL,d.SEN without statements or EHC plans,153,59,61,51,13,38.83248731,14.97461929,15.4822335,3.790087464
2006,2677,g.London,E09000005,304,Brent,a.ALL,a.ALL,a.ALL,1958,1307,1467,1090,242,73.14157639,48.82330968,54.80014942,15.24889729
2006,1387,g.London,E09000005,304,Brent,b.Male,a.ALL,a.ALL,936,635,663,528,124,67.48377794,45.78226388,47.80100937,14.43538999
2006,1290,g.London,E09000005,304,Brent,c.Female,a.ALL,a.ALL,1022,672,804,562,118,79.2248062,52.09302326,62.3255814,16.20879121
2006,2039,g.London,E09000005,304,Brent,a.ALL,b.Not eligible for FSM,a.ALL,1587,1121,1226,960,178,77.83227072,54.97793036,60.12751349,16.49675626
2006,638,g.London,E09000005,304,Brent,a.ALL,c.Eligible for FSM,a.ALL,371,186,241,130,64,58.15047022,29.15360502,37.77429467,12.5984252
2006,2194,g.London,E09000005,304,Brent,a.ALL,a.ALL,b.No SEN,1774,1263,1374,1069,218,80.85688241,57.56608933,62.62534184,19.37777778
2006,95,g.London,E09000005,304,Brent,a.ALL,a.ALL,c.SEN with statements or EHC plans,24,4,8,3,1,25.26315789,4.210526316,8.421052632,1.086956522
2006,388,g.London,E09000005,304,Brent,a.ALL,a.ALL,d.SEN without statements or EHC plans,160,40,85,18,23,41.2371134,10.30927835,21.90721649,6.216216216
2006,3386,g.London,E09000006,305,Bromley,a.ALL,a.ALL,a.ALL,2531,1832,1788,1673,184,74.74896633,54.10513881,52.80567041,10.74138938
2006,1646,g.London,E09000006,305,Bromley,b.Male,a.ALL,a.ALL,1183,860,793,759,112,71.87120292,52.24787363,48.17739976,12.62683202
2006,1740,g.London,E09000006,305,Bromley,c.Female,a.ALL,a.ALL,1348,972,995,914,72,77.47126437,55.86206897,57.18390805,8.716707022
2006,3015,g.London,E09000006,305,Bromley,a.ALL,b.Not eligible for FSM,a.ALL,2365,1752,1705,1603,171,78.44112769,58.10945274,56.55058043,12.11048159
2006,371,g.London,E09000006,305,Bromley,a.ALL,c.Eligible for FSM,a.ALL,166,80,83,70,13,44.74393531,21.56334232,22.37196765,4.318936877
2006,2839,g.London,E09000006,305,Bromley,a.ALL,a.ALL,b.No SEN,2320,1763,1702,1630,155,81.71891511,62.09933075,59.95068686,12.82051282
2006,164,g.London,E09000006,305,Bromley,a.ALL,a.ALL,c.SEN with statements or EHC plans,66,22,29,13,9,40.24390244,13.41463415,17.68292683,5.960264901
2006,383,g.London,E09000006,305,Bromley,a.ALL,a.ALL,d.SEN without statements or EHC plans,145,47,57,30,20,37.85900783,12.27154047,14.88250653,5.66572238
2006,1434,g.London,E09000007,202,Camden,a.ALL,a.ALL,a.ALL,1028,684,709,592,100,71.68758717,47.69874477,49.44211994,11.87648456
2006,562,g.London,E09000007,202,Camden,b.Male,a.ALL,a.ALL,350,236,227,197,42,62.27758007,41.99288256,40.39145907,11.50684932
2006,872,g.London,E09000007,202,Camden,c.Female,a.ALL,a.ALL,678,448,482,395,58,77.75229358,51.37614679,55.27522936,12.15932914
2006,1004,g.London,E09000007,202,Camden,a.ALL,b.Not eligible for FSM,a.ALL,771,549,564,481,74,76.79282869,54.6812749,56.1752988,14.14913958
2006,430,g.London,E09000007,202,Camden,a.ALL,c.Eligible for FSM,a.ALL,257,135,145,111,26,59.76744186,31.39534884,33.72093023,8.150470219
2006,1083,g.London,E09000007,202,Camden,a.ALL,a.ALL,b.No SEN,876,635,636,556,87,80.88642659,58.63342567,58.72576177,16.5085389
2006,90,g.London,E09000007,202,Camden,a.ALL,a.ALL,c.SEN with statements or EHC plans,30,4,10,2,2,33.33333333,4.444444444,11.11111111,2.272727273
2006,261,g.London,E09000007,202,Camden,a.ALL,a.ALL,d.SEN without statements or EHC plans,122,45,63,34,11,46.74329502,17.24137931,24.13793103,4.845814978
2006,3565,g.London,E09000008,306,Croydon,a.ALL,a.ALL,a.ALL,2448,1499,1560,1311,219,68.66760168,42.04768583,43.75876578,9.716060337
2006,1790,g.London,E09000008,306,Croydon,b.Male,a.ALL,a.ALL,1125,688,667,571,135,62.84916201,38.43575419,37.26256983,11.07465135
2006,1775,g.London,E09000008,306,Croydon,c.Female,a.ALL,a.ALL,1323,811,893,740,84,74.53521127,45.69014085,50.30985915,8.115942029
2006,2923,g.London,E09000008,306,Croydon,a.ALL,b.Not eligible for FSM,a.ALL,2093,1354,1376,1196,183,71.60451591,46.32227164,47.07492302,10.59640996
2006,642,g.London,E09000008,306,Croydon,a.ALL,c.Eligible for FSM,a.ALL,355,145,184,115,36,55.29595016,22.58566978,28.66043614,6.831119545
2006,3016,g.London,E09000008,306,Croydon,a.ALL,a.ALL,b.No SEN,2242,1438,1480,1260,205,74.33687003,47.67904509,49.07161804,11.67425968
2006,108,g.London,E09000008,306,Croydon,a.ALL,a.ALL,c.SEN with statements or EHC plans,24,4,5,3,1,22.22222222,3.703703704,4.62962963,0.952380952
2006,441,g.London,E09000008,306,Croydon,a.ALL,a.ALL,d.SEN without statements or EHC plans,182,57,75,48,13,41.26984127,12.92517007,17.00680272,3.307888041
2006,2750,g.London,E09000009,307,Ealing,a.ALL,a.ALL,a.ALL,2090,1312,1482,1091,232,76,47.70909091,53.89090909,13.98432791
2006,1393,g.London,E09000009,307,Ealing,b.Male,a.ALL,a.ALL,980,611,664,506,112,70.35175879,43.86216798,47.66690596,12.62683202
2006,1357,g.London,E09000009,307,Ealing,c.Female,a.ALL,a.ALL,1110,701,818,585,120,81.79808401,51.65806927,60.28002948,15.54404145
2006,1977,g.London,E09000009,307,Ealing,a.ALL,b.Not eligible for FSM,a.ALL,1607,1091,1206,931,165,81.28477491,55.18462317,61.00151745,15.77437859
2006,773,g.London,E09000009,307,Ealing,a.ALL,c.Eligible for FSM,a.ALL,483,221,276,160,67,62.48382924,28.58990944,35.70504528,10.92985318
2006,2012,g.London,E09000009,307,Ealing,a.ALL,a.ALL,b.No SEN,1760,1209,1326,1033,182,87.47514911,60.08946322,65.90457256,18.59039837
2006,105,g.London,E09000009,307,Ealing,a.ALL,a.ALL,c.SEN with statements or EHC plans,34,9,15,3,6,32.38095238,8.571428571,14.28571429,5.882352941
2006,633,g.London,E09000009,307,Ealing,a.ALL,a.ALL,d.SEN without statements or EHC plans,296,94,141,55,44,46.7614534,14.84992101,22.27488152,7.612456747
2006,3404,g.London,E09000010,308,Enfield,a.ALL,a.ALL,a.ALL,2368,1504,1619,1329,199,69.56521739,44.18331375,47.56169213,9.590361446
2006,1749,g.London,E09000010,308,Enfield,b.Male,a.ALL,a.ALL,1132,751,755,650,119,64.72269868,42.93882218,43.1675243,10.82802548
2006,1655,g.London,E09000010,308,Enfield,c.Female,a.ALL,a.ALL,1236,753,864,679,80,74.68277946,45.49848943,52.20543807,8.196721311
2006,2795,g.London,E09000010,308,Enfield,a.ALL,b.Not eligible for FSM,a.ALL,2024,1360,1417,1215,165,72.41502683,48.65831843,50.69767442,10.44303797
2006,609,g.London,E09000010,308,Enfield,a.ALL,c.Eligible for FSM,a.ALL,344,144,202,114,34,56.48604269,23.6453202,33.16912972,6.868686869
2006,2532,g.London,E09000010,308,Enfield,a.ALL,a.ALL,b.No SEN,2014,1400,1464,1259,158,79.54186414,55.29225908,57.81990521,12.41162608
2006,119,g.London,E09000010,308,Enfield,a.ALL,a.ALL,c.SEN with statements or EHC plans,28,6,10,5,1,23.52941176,5.042016807,8.403361345,0.877192982
2006,753,g.London,E09000010,308,Enfield,a.ALL,a.ALL,d.SEN without statements or EHC plans,326,98,145,65,40,43.2934927,13.01460823,19.2563081,5.813953488
2006,2414,g.London,E09000011,203,Greenwich,a.ALL,a.ALL,a.ALL,1364,772,764,655,144,56.50372825,31.98011599,31.64871582,8.186469585
2006,1186,g.London,E09000011,203,Greenwich,b.Male,a.ALL,a.ALL,604,330,309,271,73,50.92748735,27.82462057,26.0539629,7.978142077
2006,1228,g.London,E09000011,203,Greenwich,c.Female,a.ALL,a.ALL,760,442,455,384,71,61.88925081,35.99348534,37.05211726,8.412322275
2006,1792,g.London,E09000011,203,Greenwich,a.ALL,b.Not eligible for FSM,a.ALL,1077,647,624,555,112,60.10044643,36.10491071,34.82142857,9.054163298
2006,622,g.London,E09000011,203,Greenwich,a.ALL,c.Eligible for FSM,a.ALL,287,125,140,100,32,46.1414791,20.09646302,22.50803859,6.130268199
2006,1799,g.London,E09000011,203,Greenwich,a.ALL,a.ALL,b.No SEN,1190,722,685,619,127,66.14785992,40.13340745,38.07670928,10.76271186
2006,125,g.London,E09000011,203,Greenwich,a.ALL,a.ALL,c.SEN with statements or EHC plans,20,4,8,3,1,16,3.2,6.4,0.819672131
2006,490,g.London,E09000011,203,Greenwich,a.ALL,a.ALL,d.SEN without statements or EHC plans,154,46,71,33,16,31.42857143,9.387755102,14.48979592,3.501094092
2006,1454,g.London,E09000012,204,Hackney,a.ALL,a.ALL,a.ALL,936,502,613,379,135,64.3741403,34.52544704,42.15955983,12.55813953
2006,604,g.London,E09000012,204,Hackney,b.Male,a.ALL,a.ALL,348,177,202,135,47,57.61589404,29.30463576,33.44370861,10.02132196
2006,850,g.London,E09000012,204,Hackney,c.Female,a.ALL,a.ALL,588,325,411,244,88,69.17647059,38.23529412,48.35294118,14.52145215
2006,886,g.London,E09000012,204,Hackney,a.ALL,b.Not eligible for FSM,a.ALL,593,323,405,254,77,66.93002257,36.45598194,45.71106095,12.1835443
2006,568,g.London,E09000012,204,Hackney,a.ALL,c.Eligible for FSM,a.ALL,343,179,208,125,58,60.38732394,31.51408451,36.61971831,13.09255079
2006,1083,g.London,E09000012,204,Hackney,a.ALL,a.ALL,b.No SEN,785,466,539,356,117,72.48384118,43.02862419,49.76915974,16.09353508
2006,90,g.London,E09000012,204,Hackney,a.ALL,a.ALL,c.SEN with statements or EHC plans,24,3,11,2,3,26.66666667,3.333333333,12.22222222,3.409090909
2006,281,g.London,E09000012,204,Hackney,a.ALL,a.ALL,d.SEN without statements or EHC plans,127,33,63,21,15,45.19572954,11.74377224,22.41992883,5.769230769
2006,1168,g.London,E09000013,205,Hammersmith and Fulham,a.ALL,a.ALL,a.ALL,824,576,610,492,90,70.54794521,49.31506849,52.2260274,13.31360947
