cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,fsm,sen,category,value
2021,2922,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,ALL,l2,74.02464066
2021,2519,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,No SEN,l2,79.15839619
2021,105,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,SEN with statements or EHC plans,l2,26.66666667
2021,298,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,SEN without statements or EHC plans,l2,47.31543624
2021,2499,Yorkshire and the Humber,E08000017,371,Doncaster,Not eligible for FSM,ALL,l2,77.95118047
2021,423,Yorkshire and the Humber,E08000017,371,Doncaster,Eligible for FSM,ALL,l2,50.82742317
2021,3159,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,ALL,l2,77.04969927
2021,2636,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,No SEN,l2,81.90440061
2021,97,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,SEN with statements or EHC plans,l2,35.05154639
2021,426,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,SEN without statements or EHC plans,l2,56.57276995
2021,2696,Yorkshire and the Humber,E08000018,372,Rotherham,Not eligible for FSM,ALL,l2,80.56379822
2021,463,Yorkshire and the Humber,E08000018,372,Rotherham,Eligible for FSM,ALL,l2,56.587473
2021,5048,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,ALL,l2,75.23771791
2021,4267,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,No SEN,l2,80.73588001
2021,181,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,SEN with statements or EHC plans,l2,23.75690608
2021,600,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,SEN without statements or EHC plans,l2,51.66666667
2021,4154,Yorkshire and the Humber,E08000019,373,Sheffield,Not eligible for FSM,ALL,l2,80.18777082
2021,894,Yorkshire and the Humber,E08000019,373,Sheffield,Eligible for FSM,ALL,l2,52.23713647
2021,5992,Yorkshire and the Humber,E08000032,380,Bradford,ALL,ALL,l2,74.21562083
2021,5087,Yorkshire and the Humber,E08000032,380,Bradford,ALL,No SEN,l2,79.673678
2021,179,Yorkshire and the Humber,E08000032,380,Bradford,ALL,SEN with statements or EHC plans,l2,18.43575419
2021,726,Yorkshire and the Humber,E08000032,380,Bradford,ALL,SEN without statements or EHC plans,l2,49.72451791
2021,4867,Yorkshire and the Humber,E08000032,380,Bradford,Not eligible for FSM,ALL,l2,77.80973906
2021,1125,Yorkshire and the Humber,E08000032,380,Bradford,Eligible for FSM,ALL,l2,58.66666667
2021,2430,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,ALL,l2,82.79835391
2021,2092,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,No SEN,l2,86.90248566
2021,66,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,SEN with statements or EHC plans,l2,31.81818182
2021,272,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,SEN without statements or EHC plans,l2,63.60294118
2021,2142,Yorkshire and the Humber,E08000033,381,Calderdale,Not eligible for FSM,ALL,l2,85.0140056
2021,288,Yorkshire and the Humber,E08000033,381,Calderdale,Eligible for FSM,ALL,l2,66.31944444
2021,4518,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,ALL,l2,82.3373174
2021,3994,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,No SEN,l2,86.80520781
2021,175,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,SEN with statements or EHC plans,l2,32
2021,349,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,SEN without statements or EHC plans,l2,56.4469914
2021,3607,Yorkshire and the Humber,E08000034,382,Kirklees,Not eligible for FSM,ALL,l2,86.08261713
2021,911,Yorkshire and the Humber,E08000034,382,Kirklees,Eligible for FSM,ALL,l2,67.50823271
2021,7501,Yorkshire and the Humber,E08000035,383,Leeds,ALL,ALL,l2,76.93640848
2021,6606,Yorkshire and the Humber,E08000035,383,Leeds,ALL,No SEN,l2,81.24432334
2021,191,Yorkshire and the Humber,E08000035,383,Leeds,ALL,SEN with statements or EHC plans,l2,22.51308901
2021,704,Yorkshire and the Humber,E08000035,383,Leeds,ALL,SEN without statements or EHC plans,l2,51.27840909
2021,6393,Yorkshire and the Humber,E08000035,383,Leeds,Not eligible for FSM,ALL,l2,81.07304865
2021,1108,Yorkshire and the Humber,E08000035,383,Leeds,Eligible for FSM,ALL,l2,53.06859206
2021,3416,Yorkshire and the Humber,E08000036,384,Wakefield,ALL,ALL,l2,76.63934426
2021,2610,South West,E06000023,801,"Bristol, City of",ALL,No SEN,l2,83.79310345
2021,133,South West,E06000023,801,"Bristol, City of",ALL,SEN with statements or EHC plans,l2,30.82706767
2021,416,South West,E06000023,801,"Bristol, City of",ALL,SEN without statements or EHC plans,l2,61.53846154
2021,2618,South West,E06000023,801,"Bristol, City of",Not eligible for FSM,ALL,l2,82.62032086
2021,541,South West,E06000023,801,"Bristol, City of",Eligible for FSM,ALL,l2,59.33456562
2021,2101,South West,E06000024,802,North Somerset,ALL,ALL,l2,87.24416944
2021,1834,South West,E06000024,802,North Somerset,ALL,No SEN,l2,90.83969466
2021,44,South West,E06000024,802,North Somerset,ALL,SEN with statements or EHC plans,l2,20.45454545
2021,223,South West,E06000024,802,North Somerset,ALL,SEN without statements or EHC plans,l2,70.85201794
2021,1965,South West,E06000024,802,North Somerset,Not eligible for FSM,ALL,l2,88.75318066
2021,136,South West,E06000024,802,North Somerset,Eligible for FSM,ALL,l2,65.44117647
2021,2513,South West,E06000025,803,South Gloucestershire,ALL,ALL,l2,81.2574612
2021,2148,South West,E06000025,803,South Gloucestershire,ALL,No SEN,l2,85.38175047
2021,86,South West,E06000025,803,South Gloucestershire,ALL,SEN with statements or EHC plans,l2,38.37209302
2021,279,South West,E06000025,803,South Gloucestershire,ALL,SEN without statements or EHC plans,l2,62.72401434
2021,2310,South West,E06000025,803,South Gloucestershire,Not eligible for FSM,ALL,l2,83.41991342
2021,203,South West,E06000025,803,South Gloucestershire,Eligible for FSM,ALL,l2,56.65024631
2021,2506,South West,E06000026,879,Plymouth,ALL,ALL,l2,82.4820431
2021,2163,South West,E06000026,879,Plymouth,ALL,No SEN,l2,86.59269533
2021,125,South West,E06000026,879,Plymouth,ALL,SEN with statements or EHC plans,l2,40.8
2021,218,South West,E06000026,879,Plymouth,ALL,SEN without statements or EHC plans,l2,65.59633028
2021,2205,South West,E06000026,879,Plymouth,Not eligible for FSM,ALL,l2,85.07936508
2021,301,South West,E06000026,879,Plymouth,Eligible for FSM,ALL,l2,63.4551495
2021,1353,South West,E06000027,880,Torbay,ALL,ALL,l2,78.5661493
2021,1068,South West,E06000027,880,Torbay,ALL,No SEN,l2,85.20599251
2021,74,South West,E06000027,880,Torbay,ALL,SEN with statements or EHC plans,l2,22.97297297
2021,211,South West,E06000027,880,Torbay,ALL,SEN without statements or EHC plans,l2,64.4549763
2021,1173,South West,E06000027,880,Torbay,Not eligible for FSM,ALL,l2,81.84143223
2021,180,South West,E06000027,880,Torbay,Eligible for FSM,ALL,l2,57.22222222
2021,2052,South West,E06000030,866,Swindon,ALL,ALL,l2,77.77777778
2021,1707,South West,E06000030,866,Swindon,ALL,No SEN,l2,83.4797891
2021,113,South West,E06000030,866,Swindon,ALL,SEN with statements or EHC plans,l2,23.89380531
2021,232,South West,E06000030,866,Swindon,ALL,SEN without statements or EHC plans,l2,62.06896552
2021,1848,South West,E06000030,866,Swindon,Not eligible for FSM,ALL,l2,80.57359307
2021,204,South West,E06000030,866,Swindon,Eligible for FSM,ALL,l2,52.45098039
2021,5131,South West,E06000052,908,Cornwall,ALL,ALL,l2,81.36815436
2021,4489,South West,E06000052,908,Cornwall,ALL,No SEN,l2,85.96569392
2021,171,South West,E06000052,908,Cornwall,ALL,SEN with statements or EHC plans,l2,26.31578947
2021,471,South West,E06000052,908,Cornwall,ALL,SEN without statements or EHC plans,l2,57.53715499
2021,4623,South West,E06000052,908,Cornwall,Not eligible for FSM,ALL,l2,83.88492321
2021,508,South West,E06000052,908,Cornwall,Eligible for FSM,ALL,l2,58.46456693
2021,15,South West,E06000053,420,Isles of Scilly,ALL,ALL,l2,93.33333333
2021,13,South West,E06000053,420,Isles of Scilly,ALL,No SEN,l2,100
2021,2,South West,E06000053,420,Isles of Scilly,ALL,SEN without statements or EHC plans,l2,50
2021,13,South West,E06000053,420,Isles of Scilly,Not eligible for FSM,ALL,l2,100
2021,2,South West,E06000053,420,Isles of Scilly,Eligible for FSM,ALL,l2,50
2021,4662,South West,E06000054,865,Wiltshire,ALL,ALL,l2,84.25568426
2021,4018,South West,E06000054,865,Wiltshire,ALL,No SEN,l2,89.29815829
2021,176,South West,E06000054,865,Wiltshire,ALL,SEN with statements or EHC plans,l2,27.84090909
2021,468,South West,E06000054,865,Wiltshire,ALL,SEN without statements or EHC plans,l2,62.17948718
2021,4359,South West,E06000054,865,Wiltshire,Not eligible for FSM,ALL,l2,86.21243404
2021,303,South West,E06000054,865,Wiltshire,Eligible for FSM,ALL,l2,56.10561056
2021,3441,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,ALL,l2,83.31880267
2021,2844,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,No SEN,l2,88.71308017
2021,122,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,SEN with statements or EHC plans,l2,23.7704918
2021,475,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,SEN without statements or EHC plans,l2,66.31578947
2021,3118,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Not eligible for FSM,ALL,l2,85.47145606
2021,323,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Eligible for FSM,ALL,l2,62.53869969
2021,3436,South West,E06000059,838,Dorset,ALL,ALL,l2,83.20721769
2021,2910,South West,E06000059,838,Dorset,ALL,No SEN,l2,88.45360825
2021,110,South West,E06000059,838,Dorset,ALL,SEN with statements or EHC plans,l2,23.63636364
2021,416,South West,E06000059,838,Dorset,ALL,SEN without statements or EHC plans,l2,62.25961538
2021,3026,South West,E06000059,838,Dorset,Not eligible for FSM,ALL,l2,85.95505618
2021,410,South West,E06000059,838,Dorset,Eligible for FSM,ALL,l2,62.92682927
2021,6609,South West,E10000008,878,Devon,ALL,ALL,l2,81.94885762
2021,5569,South West,E10000008,878,Devon,ALL,No SEN,l2,87.34063566
2021,328,South West,E10000008,878,Devon,ALL,SEN with statements or EHC plans,l2,31.70731707
2021,712,South West,E10000008,878,Devon,ALL,SEN without statements or EHC plans,l2,62.92134831
2021,5986,South West,E10000008,878,Devon,Not eligible for FSM,ALL,l2,84.24657534
2021,623,South West,E10000008,878,Devon,Eligible for FSM,ALL,l2,59.87158909
2021,6016,South West,E10000013,916,Gloucestershire,ALL,ALL,l2,83.99268617
2021,5238,South West,E10000013,916,Gloucestershire,ALL,No SEN,l2,88.94616266
2021,190,South West,E10000013,916,Gloucestershire,ALL,SEN with statements or EHC plans,l2,22.63157895
2021,588,South West,E10000013,916,Gloucestershire,ALL,SEN without statements or EHC plans,l2,59.69387755
2021,5573,South West,E10000013,916,Gloucestershire,Not eligible for FSM,ALL,l2,86.50637
2021,443,South West,E10000013,916,Gloucestershire,Eligible for FSM,ALL,l2,52.37020316
2021,4616,South West,E10000027,933,Somerset,ALL,ALL,l2,80.78422877
2021,4028,South West,E10000027,933,Somerset,ALL,No SEN,l2,85.9980139
2021,110,South West,E10000027,933,Somerset,ALL,SEN with statements or EHC plans,l2,19.09090909
2021,478,South West,E10000027,933,Somerset,ALL,SEN without statements or EHC plans,l2,51.0460251
2021,4196,South West,E10000027,933,Somerset,Not eligible for FSM,ALL,l2,83.05529075
2021,420,South West,E10000027,933,Somerset,Eligible for FSM,ALL,l2,58.0952381
2021,1647,West Midlands,E06000019,884,Herefordshire,ALL,ALL,l2,83.91013965
2021,1340,West Midlands,E06000019,884,Herefordshire,ALL,No SEN,l2,89.32835821
2021,58,West Midlands,E06000019,884,Herefordshire,ALL,SEN with statements or EHC plans,l2,20.68965517
2021,249,West Midlands,E06000019,884,Herefordshire,ALL,SEN without statements or EHC plans,l2,69.47791165
2021,1525,West Midlands,E06000019,884,Herefordshire,Not eligible for FSM,ALL,l2,85.96721311
2021,122,West Midlands,E06000019,884,Herefordshire,Eligible for FSM,ALL,l2,58.19672131
2021,1939,West Midlands,E06000020,894,Telford and Wrekin,ALL,ALL,l2,77.97833935
2021,1487,West Midlands,E06000020,894,Telford and Wrekin,ALL,No SEN,l2,85.40685945
2021,124,West Midlands,E06000020,894,Telford and Wrekin,ALL,SEN with statements or EHC plans,l2,28.22580645
2021,328,West Midlands,E06000020,894,Telford and Wrekin,ALL,SEN without statements or EHC plans,l2,63.1097561
2021,1646,West Midlands,E06000020,894,Telford and Wrekin,Not eligible for FSM,ALL,l2,82.07776428
2021,293,West Midlands,E06000020,894,Telford and Wrekin,Eligible for FSM,ALL,l2,54.94880546
2021,2169,West Midlands,E06000021,861,Stoke-on-Trent,ALL,ALL,l2,74.04333794
2021,1913,West Midlands,E06000021,861,Stoke-on-Trent,ALL,No SEN,l2,78.20177731
2021,91,West Midlands,E06000021,861,Stoke-on-Trent,ALL,SEN with statements or EHC plans,l2,27.47252747
2021,165,West Midlands,E06000021,861,Stoke-on-Trent,ALL,SEN without statements or EHC plans,l2,51.51515152
2021,1821,West Midlands,E06000021,861,Stoke-on-Trent,Not eligible for FSM,ALL,l2,77.10049423
2021,348,West Midlands,E06000021,861,Stoke-on-Trent,Eligible for FSM,ALL,l2,58.04597701
2021,2864,West Midlands,E06000051,893,Shropshire,ALL,ALL,l2,83.90363128
2021,2514,West Midlands,E06000051,893,Shropshire,ALL,No SEN,l2,88.10660302
2021,147,West Midlands,E06000051,893,Shropshire,ALL,SEN with statements or EHC plans,l2,32.65306122
2021,203,West Midlands,E06000051,893,Shropshire,ALL,SEN without statements or EHC plans,l2,68.96551724
2021,2636,West Midlands,E06000051,893,Shropshire,Not eligible for FSM,ALL,l2,85.88770865
2021,228,West Midlands,E06000051,893,Shropshire,Eligible for FSM,ALL,l2,60.96491228
2021,8636,South East,E10000030,936,Surrey,ALL,No SEN,l2,91.14173228
2021,464,South East,E10000030,936,Surrey,ALL,SEN with statements or EHC plans,l2,33.18965517
2021,985,South East,E10000030,936,Surrey,ALL,SEN without statements or EHC plans,l2,64.67005076
2021,9413,South East,E10000030,936,Surrey,Not eligible for FSM,ALL,l2,87.72973547
2021,672,South East,E10000030,936,Surrey,Eligible for FSM,ALL,l2,60.11904762
2021,7619,South East,E10000032,938,West Sussex,ALL,ALL,l2,82.79301746
2021,6267,South East,E10000032,938,West Sussex,ALL,No SEN,l2,88.03255146
2021,285,South East,E10000032,938,West Sussex,ALL,SEN with statements or EHC plans,l2,25.96491228
2021,1067,South East,E10000032,938,West Sussex,ALL,SEN without statements or EHC plans,l2,67.1977507
2021,7093,South East,E10000032,938,West Sussex,Not eligible for FSM,ALL,l2,84.54814606
2021,526,South East,E10000032,938,West Sussex,Eligible for FSM,ALL,l2,59.12547529
2021,2079,South West,E06000022,800,Bath and North East Somerset,ALL,ALL,l2,83.11688312
2021,1784,South West,E06000022,800,Bath and North East Somerset,ALL,No SEN,l2,87.83632287
2021,69,South West,E06000022,800,Bath and North East Somerset,ALL,SEN with statements or EHC plans,l2,30.43478261
2021,226,South West,E06000022,800,Bath and North East Somerset,ALL,SEN without statements or EHC plans,l2,61.94690265
2021,1904,South West,E06000022,800,Bath and North East Somerset,Not eligible for FSM,ALL,l2,86.29201681
2021,175,South West,E06000022,800,Bath and North East Somerset,Eligible for FSM,ALL,l2,48.57142857
2021,3159,South West,E06000023,801,"Bristol, City of",ALL,ALL,l2,78.63247863
2021,7562,East of England,E10000020,926,Norfolk,ALL,ALL,l3,54.68130124
2021,6406,East of England,E10000020,926,Norfolk,ALL,No SEN,l3,59.42866063
2021,336,East of England,E10000020,926,Norfolk,ALL,SEN with statements or EHC plans,l3,13.0952381
2021,820,East of England,E10000020,926,Norfolk,ALL,SEN without statements or EHC plans,l3,34.63414634
2021,6702,East of England,E10000020,926,Norfolk,Not eligible for FSM,ALL,l3,57.90808714
2021,860,East of England,E10000020,926,Norfolk,Eligible for FSM,ALL,l3,29.53488372
2021,6828,East of England,E10000029,935,Suffolk,ALL,ALL,l3,58.86057411
2021,5986,East of England,E10000029,935,Suffolk,ALL,No SEN,l3,63.1807551
2021,221,East of England,E10000029,935,Suffolk,ALL,SEN with statements or EHC plans,l3,10.40723982
2021,621,East of England,E10000029,935,Suffolk,ALL,SEN without statements or EHC plans,l3,34.4605475
2021,6174,East of England,E10000029,935,Suffolk,Not eligible for FSM,ALL,l3,61.28927762
2021,654,East of England,E10000029,935,Suffolk,Eligible for FSM,ALL,l3,35.93272171
2021,2249,London,E09000002,301,Barking and Dagenham,ALL,ALL,l3,61.2716763
2021,2011,London,E09000002,301,Barking and Dagenham,ALL,No SEN,l3,65.24117355
2021,63,London,E09000002,301,Barking and Dagenham,ALL,SEN with statements or EHC plans,l3,7.936507937
2021,175,London,E09000002,301,Barking and Dagenham,ALL,SEN without statements or EHC plans,l3,34.85714286
2021,1880,London,E09000002,301,Barking and Dagenham,Not eligible for FSM,ALL,l3,63.9893617
2021,369,London,E09000002,301,Barking and Dagenham,Eligible for FSM,ALL,l3,47.42547425
2021,3788,London,E09000003,302,Barnet,ALL,ALL,l3,76.58394931
2021,3311,London,E09000003,302,Barnet,ALL,No SEN,l3,81.6973724
2021,139,London,E09000003,302,Barnet,ALL,SEN with statements or EHC plans,l3,25.89928058
2021,338,London,E09000003,302,Barnet,ALL,SEN without statements or EHC plans,l3,47.33727811
2021,3295,London,E09000003,302,Barnet,Not eligible for FSM,ALL,l3,80.09104704
2021,493,London,E09000003,302,Barnet,Eligible for FSM,ALL,l3,53.14401623
2021,3045,London,E09000004,303,Bexley,ALL,ALL,l3,62.26600985
2021,2607,London,E09000004,303,Bexley,ALL,No SEN,l3,67.05024933
2021,88,London,E09000004,303,Bexley,ALL,SEN with statements or EHC plans,l3,14.77272727
2021,350,London,E09000004,303,Bexley,ALL,SEN without statements or EHC plans,l3,38.57142857
2021,2748,London,E09000004,303,Bexley,Not eligible for FSM,ALL,l3,64.99272198
2021,297,London,E09000004,303,Bexley,Eligible for FSM,ALL,l3,37.03703704
2021,2981,London,E09000005,304,Brent,ALL,ALL,l3,73.12982221
2021,2638,London,E09000005,304,Brent,ALL,No SEN,l3,77.71038666
2021,103,London,E09000005,304,Brent,ALL,SEN with statements or EHC plans,l3,26.21359223
2021,240,London,E09000005,304,Brent,ALL,SEN without statements or EHC plans,l3,42.91666667
2021,2635,London,E09000005,304,Brent,Not eligible for FSM,ALL,l3,74.80075901
2021,346,London,E09000005,304,Brent,Eligible for FSM,ALL,l3,60.40462428
2021,3150,London,E09000006,305,Bromley,ALL,ALL,l3,68.03174603
2021,2679,London,E09000006,305,Bromley,ALL,No SEN,l3,73.01231803
2021,123,London,E09000006,305,Bromley,ALL,SEN with statements or EHC plans,l3,21.13821138
2021,348,London,E09000006,305,Bromley,ALL,SEN without statements or EHC plans,l3,46.26436782
2021,2927,London,E09000006,305,Bromley,Not eligible for FSM,ALL,l3,70.14007516
2021,223,London,E09000006,305,Bromley,Eligible for FSM,ALL,l3,40.35874439
2021,1562,London,E09000007,202,Camden,ALL,ALL,l3,70.35851472
2021,1346,London,E09000007,202,Camden,ALL,No SEN,l3,74.9628529
2021,76,London,E09000007,202,Camden,ALL,SEN with statements or EHC plans,l3,25
2021,140,London,E09000007,202,Camden,ALL,SEN without statements or EHC plans,l3,50.71428571
2021,1156,London,E09000007,202,Camden,Not eligible for FSM,ALL,l3,74.74048443
2021,406,London,E09000007,202,Camden,Eligible for FSM,ALL,l3,57.8817734
2021,3443,London,E09000008,306,Croydon,ALL,ALL,l3,66.42462968
2021,2937,London,E09000008,306,Croydon,ALL,No SEN,l3,71.33129043
2021,132,London,E09000008,306,Croydon,ALL,SEN with statements or EHC plans,l3,20.45454545
2021,374,London,E09000008,306,Croydon,ALL,SEN without statements or EHC plans,l3,44.11764706
2021,2871,London,E09000008,306,Croydon,Not eligible for FSM,ALL,l3,69.48798328
2021,572,London,E09000008,306,Croydon,Eligible for FSM,ALL,l3,51.04895105
2021,2917,London,E09000009,307,Ealing,ALL,ALL,l3,73.87727117
2021,2432,London,E09000009,307,Ealing,ALL,No SEN,l3,80.01644737
2021,99,London,E09000009,307,Ealing,ALL,SEN with statements or EHC plans,l3,16.16161616
2021,386,London,E09000009,307,Ealing,ALL,SEN without statements or EHC plans,l3,50
2021,2496,London,E09000009,307,Ealing,Not eligible for FSM,ALL,l3,75.84134615
2021,421,London,E09000009,307,Ealing,Eligible for FSM,ALL,l3,62.2327791
2021,3460,London,E09000010,308,Enfield,ALL,ALL,l3,64.21965318
2021,3010,London,E09000010,308,Enfield,ALL,No SEN,l3,69.16943522
2021,93,London,E09000010,308,Enfield,ALL,SEN with statements or EHC plans,l3,11.82795699
2021,357,London,E09000010,308,Enfield,ALL,SEN without statements or EHC plans,l3,36.13445378
2021,2898,London,E09000010,308,Enfield,Not eligible for FSM,ALL,l3,67.01173223
2021,562,London,E09000010,308,Enfield,Eligible for FSM,ALL,l3,49.82206406
2021,2308,London,E09000011,203,Greenwich,ALL,ALL,l3,61.26516464
2021,2011,London,E09000011,203,Greenwich,ALL,No SEN,l3,65.29090005
2021,103,London,E09000011,203,Greenwich,ALL,SEN with statements or EHC plans,l3,19.41747573
2021,194,London,E09000011,203,Greenwich,ALL,SEN without statements or EHC plans,l3,41.75257732
2021,1932,London,E09000011,203,Greenwich,Not eligible for FSM,ALL,l3,64.7515528
2021,376,London,E09000011,203,Greenwich,Eligible for FSM,ALL,l3,43.35106383
2021,2064,London,E09000012,204,Hackney,ALL,ALL,l3,69.67054264
2021,1578,London,E09000012,204,Hackney,ALL,No SEN,l3,77.69328264
2021,90,London,E09000012,204,Hackney,ALL,SEN with statements or EHC plans,l3,21.11111111
2021,396,London,E09000012,204,Hackney,ALL,SEN without statements or EHC plans,l3,48.73737374
2021,1410,London,E09000012,204,Hackney,Not eligible for FSM,ALL,l3,72.62411348
2021,654,London,E09000012,204,Hackney,Eligible for FSM,ALL,l3,63.30275229
2021,1316,London,E09000013,205,Hammersmith and Fulham,ALL,ALL,l3,73.556231
2021,1114,London,E09000013,205,Hammersmith and Fulham,ALL,No SEN,l3,79.98204668
2021,73,London,E09000013,205,Hammersmith and Fulham,ALL,SEN with statements or EHC plans,l3,17.80821918
2021,129,London,E09000013,205,Hammersmith and Fulham,ALL,SEN without statements or EHC plans,l3,49.6124031
2021,1043,London,E09000013,205,Hammersmith and Fulham,Not eligible for FSM,ALL,l3,77.66059444
2021,273,London,E09000013,205,Hammersmith and Fulham,Eligible for FSM,ALL,l3,57.87545788
2021,2243,London,E09000014,309,Haringey,ALL,ALL,l3,67.45430227
2021,1767,London,E09000014,309,Haringey,ALL,No SEN,l3,73.11827957
2021,124,London,E09000014,309,Haringey,ALL,SEN with statements or EHC plans,l3,23.38709677
2021,352,London,E09000014,309,Haringey,ALL,SEN without statements or EHC plans,l3,54.54545455
2021,1658,London,E09000014,309,Haringey,Not eligible for FSM,ALL,l3,70.38600724
2021,585,London,E09000014,309,Haringey,Eligible for FSM,ALL,l3,59.14529915
2021,2083,London,E09000015,310,Harrow,ALL,ALL,l3,78.54056649
2021,1770,London,E09000015,310,Harrow,ALL,No SEN,l3,83.67231638
2021,88,London,E09000015,310,Harrow,ALL,SEN with statements or EHC plans,l3,27.27272727
2021,225,London,E09000015,310,Harrow,ALL,SEN without statements or EHC plans,l3,58.22222222
2021,1856,London,E09000015,310,Harrow,Not eligible for FSM,ALL,l3,80.11853448
2021,227,London,E09000015,310,Harrow,Eligible for FSM,ALL,l3,65.63876652
2021,2792,London,E09000016,311,Havering,ALL,ALL,l3,63.03724928
2021,2545,London,E09000016,311,Havering,ALL,No SEN,l3,66.20825147
2021,97,London,E09000016,311,Havering,ALL,SEN with statements or EHC plans,l3,17.5257732
2021,150,London,E09000016,311,Havering,ALL,SEN without statements or EHC plans,l3,38.66666667
2021,2540,London,E09000016,311,Havering,Not eligible for FSM,ALL,l3,65.5511811
2021,252,London,E09000016,311,Havering,Eligible for FSM,ALL,l3,37.6984127
2021,3128,London,E09000017,312,Hillingdon,ALL,ALL,l3,66.75191816
2021,2701,London,E09000017,312,Hillingdon,ALL,No SEN,l3,72.4176231
2021,124,London,E09000017,312,Hillingdon,ALL,SEN with statements or EHC plans,l3,16.12903226
2021,303,London,E09000017,312,Hillingdon,ALL,SEN without statements or EHC plans,l3,36.96369637
2021,2741,London,E09000017,312,Hillingdon,Not eligible for FSM,ALL,l3,69.57314849
2021,387,London,E09000017,312,Hillingdon,Eligible for FSM,ALL,l3,46.77002584
2021,2607,London,E09000018,313,Hounslow,ALL,ALL,l3,74.45339471
2021,2175,London,E09000018,313,Hounslow,ALL,No SEN,l3,79.72413793
2021,81,London,E09000018,313,Hounslow,ALL,SEN with statements or EHC plans,l3,28.39506173
2021,351,London,E09000018,313,Hounslow,ALL,SEN without statements or EHC plans,l3,52.42165242
2021,2239,London,E09000018,313,Hounslow,Not eligible for FSM,ALL,l3,76.46270657
2021,368,London,E09000018,313,Hounslow,Eligible for FSM,ALL,l3,62.22826087
2021,1426,London,E09000019,206,Islington,ALL,ALL,l3,68.09256662
2021,1180,London,E09000019,206,Islington,ALL,No SEN,l3,73.98305085
2021,68,London,E09000019,206,Islington,ALL,SEN with statements or EHC plans,l3,10.29411765
2021,178,London,E09000019,206,Islington,ALL,SEN without statements or EHC plans,l3,51.12359551
2021,972,London,E09000019,206,Islington,Not eligible for FSM,ALL,l3,73.35390947
2021,454,London,E09000019,206,Islington,Eligible for FSM,ALL,l3,56.82819383
2021,721,London,E09000020,207,Kensington and Chelsea,ALL,ALL,l3,77.66990291
2021,650,London,E09000020,207,Kensington and Chelsea,ALL,No SEN,l3,80.46153846
2021,17,London,E09000020,207,Kensington and Chelsea,ALL,SEN with statements or EHC plans,l3,64.70588235
2021,54,London,E09000020,207,Kensington and Chelsea,ALL,SEN without statements or EHC plans,l3,48.14814815
2021,600,London,E09000020,207,Kensington and Chelsea,Not eligible for FSM,ALL,l3,79.83333333
2021,121,London,E09000020,207,Kensington and Chelsea,Eligible for FSM,ALL,l3,66.94214876
2021,1537,London,E09000021,314,Kingston upon Thames,ALL,ALL,l3,76.64281067
2021,1416,London,E09000021,314,Kingston upon Thames,ALL,No SEN,l3,80.2259887
2021,51,London,E09000021,314,Kingston upon Thames,ALL,SEN with statements or EHC plans,l3,27.45098039
2021,70,London,E09000021,314,Kingston upon Thames,ALL,SEN without statements or EHC plans,l3,40
2021,1440,London,E09000021,314,Kingston upon Thames,Not eligible for FSM,ALL,l3,78.47222222
2021,97,London,E09000021,314,Kingston upon Thames,Eligible for FSM,ALL,l3,49.48453608
2021,2151,London,E09000022,208,Lambeth,ALL,ALL,l3,61.69223617
2021,1682,London,E09000022,208,Lambeth,ALL,No SEN,l3,67.53864447
2021,117,London,E09000022,208,Lambeth,ALL,SEN with statements or EHC plans,l3,24.78632479
2021,352,London,E09000022,208,Lambeth,ALL,SEN without statements or EHC plans,l3,46.02272727
2021,1645,London,E09000022,208,Lambeth,Not eligible for FSM,ALL,l3,64.86322188
2021,506,London,E09000022,208,Lambeth,Eligible for FSM,ALL,l3,51.38339921
2021,2126,London,E09000023,209,Lewisham,ALL,ALL,l3,66.5098777
2021,1787,London,E09000023,209,Lewisham,ALL,No SEN,l3,72.29994404
2021,99,London,E09000023,209,Lewisham,ALL,SEN with statements or EHC plans,l3,12.12121212
2021,240,London,E09000023,209,Lewisham,ALL,SEN without statements or EHC plans,l3,45.83333333
