cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,gender,fsm,sen,l2_by19,l2_with_em_by19,l3_by19,l2_em_by16,l2_em_by19_belowat16,l2_by19_rate,l2_with_em_by19_rate,l3_by19_rate,l2_em_by19_belowat16_rate
2005,5572,South West,E06000052,908,Cornwall,ALL,ALL,ALL,3952,2607,2391,2391,274,70.92605887,46.78750897,42.91098349,8.613643508
2005,4998,South West,E06000052,908,Cornwall,ALL,Not eligible for FSM,ALL,3672,2481,2264,2272,259,73.46938776,49.63985594,45.29811925,9.501100514
2005,574,South West,E06000052,908,Cornwall,ALL,Eligible for FSM,ALL,280,126,127,119,15,48.7804878,21.95121951,22.12543554,3.296703297
2005,2715,South West,E06000052,908,Cornwall,Female,ALL,ALL,2122,1397,1338,1304,107,78.15837937,51.45488029,49.28176796,7.583274274
2005,2857,South West,E06000052,908,Cornwall,Male,ALL,ALL,1830,1210,1053,1087,167,64.05320266,42.35211761,36.85684284,9.435028249
2005,23,South West,E06000053,420,Isles of Scilly,ALL,ALL,ALL,20,14,15,13,1,86.95652174,60.86956522,65.2173913,10
2005,22,South West,E06000053,420,Isles of Scilly,ALL,Not eligible for FSM,ALL,19,14,14,13,1,86.36363636,63.63636364,63.63636364,11.11111111
2005,1,South West,E06000053,420,Isles of Scilly,ALL,Eligible for FSM,ALL,1,0,1,0,0,100,0,100,0
2005,10,South West,E06000053,420,Isles of Scilly,Female,ALL,ALL,10,8,8,7,1,100,80,80,33.33333333
2005,13,South West,E06000053,420,Isles of Scilly,Male,ALL,ALL,10,6,7,6,0,76.92307692,46.15384615,53.84615385,0
2005,4576,South West,E06000054,865,Wiltshire,ALL,ALL,ALL,3281,2403,2202,2189,265,71.70017483,52.51311189,48.12062937,11.10180142
2005,4329,South West,E06000054,865,Wiltshire,ALL,Not eligible for FSM,ALL,3190,2369,2168,2159,258,73.68907369,54.72395472,50.08085008,11.88940092
2005,247,South West,E06000054,865,Wiltshire,ALL,Eligible for FSM,ALL,91,34,34,30,7,36.84210526,13.76518219,13.76518219,3.225806452
2005,2224,South West,E06000054,865,Wiltshire,Female,ALL,ALL,1720,1260,1204,1175,99,77.3381295,56.65467626,54.13669065,9.437559581
2005,2352,South West,E06000054,865,Wiltshire,Male,ALL,ALL,1561,1143,998,1014,166,66.36904762,48.59693878,42.43197279,12.40657698
2005,7339,South West,E10000008,878,Devon,ALL,ALL,ALL,4987,3405,3146,3107,387,67.95203706,46.39596675,42.8668756,9.144612476
2005,6708,South West,E10000008,878,Devon,ALL,Not eligible for FSM,ALL,4704,3258,3024,2973,367,70.12522361,48.56887299,45.08050089,9.825970549
2005,631,South West,E10000008,878,Devon,ALL,Eligible for FSM,ALL,283,147,122,134,20,44.84944532,23.29635499,19.33438986,4.024144869
2005,3466,South West,E10000008,878,Devon,Female,ALL,ALL,2551,1737,1698,1628,142,73.60069244,50.11540681,48.99019042,7.725788901
2005,3873,South West,E10000008,878,Devon,Male,ALL,ALL,2436,1668,1448,1479,245,62.89697909,43.06738962,37.38703847,10.23391813
2005,4206,South West,E10000009,835,Dorset,ALL,ALL,ALL,3113,2254,1977,2080,206,74.01331431,53.59010937,47.0042796,9.689557855
2005,558621,ALL,ALL,ALL,ALL,ALL,ALL,ALL,373174,253525,237300,225847,33804,66.80271597,45.38407972,42.47960603,10.15824554
2005,3950,South West,E10000009,835,Dorset,ALL,Not eligible for FSM,ALL,2994,2191,1931,2023,195,75.79746835,55.46835443,48.88607595,10.11935651
2005,256,South West,E10000009,835,Dorset,ALL,Eligible for FSM,ALL,119,63,46,57,11,46.484375,24.609375,17.96875,5.527638191
2005,2060,South West,E10000009,835,Dorset,Female,ALL,ALL,1638,1187,1095,1105,92,79.51456311,57.62135922,53.15533981,9.633507853
2005,2146,South West,E10000009,835,Dorset,Male,ALL,ALL,1475,1067,882,975,114,68.73252563,49.72041007,41.09972041,9.735269001
2005,6308,South West,E10000013,916,Gloucestershire,ALL,ALL,ALL,4687,3506,3222,3207,379,74.30247305,55.5802156,51.0779962,12.22186391
2005,5867,South West,E10000013,916,Gloucestershire,ALL,Not eligible for FSM,ALL,4512,3408,3150,3126,357,76.90472132,58.08760866,53.69013124,13.02444363
2005,441,South West,E10000013,916,Gloucestershire,ALL,Eligible for FSM,ALL,175,98,72,81,22,39.68253968,22.22222222,16.32653061,6.111111111
2005,3147,South West,E10000013,916,Gloucestershire,Female,ALL,ALL,2470,1824,1729,1719,134,78.48744836,57.95996187,54.94121385,9.383753501
2005,3161,South West,E10000013,916,Gloucestershire,Male,ALL,ALL,2217,1682,1493,1488,245,70.1360329,53.21100917,47.23188864,14.64435146
2005,5179,South West,E10000027,933,Somerset,ALL,ALL,ALL,3673,2625,2399,2284,402,70.92102723,50.68546051,46.32168372,13.88601036
2005,4827,South West,E10000027,933,Somerset,ALL,Not eligible for FSM,ALL,3533,2553,2344,2221,385,73.19245908,52.88999378,48.56018231,14.77359939
2005,352,South West,E10000027,933,Somerset,ALL,Eligible for FSM,ALL,140,72,55,63,17,39.77272727,20.45454545,15.625,5.882352941
2005,2588,South West,E10000027,933,Somerset,Female,ALL,ALL,1961,1421,1345,1272,169,75.77279753,54.9072643,51.97063369,12.84194529
2005,2591,South West,E10000027,933,Somerset,Male,ALL,ALL,1712,1204,1054,1012,233,66.07487457,46.46854496,40.67927441,14.75617479
2005,63944,West Midlands,ALL,ALL,ALL,ALL,ALL,ALL,41840,27618,25805,24343,3996,65.43225322,43.19091705,40.35562367,10.09065428
2005,53682,West Midlands,ALL,ALL,ALL,ALL,Not eligible for FSM,ALL,37512,25658,23852,22746,3523,69.87817145,47.79628181,44.43202563,11.38802689
2005,10262,West Midlands,ALL,ALL,ALL,ALL,Eligible for FSM,ALL,4328,1960,1953,1597,473,42.17501462,19.09959072,19.0313779,5.458742066
2005,31381,West Midlands,ALL,ALL,ALL,Female,ALL,ALL,22366,14539,14249,13053,1727,71.27242599,46.3305822,45.40645614,9.422741161
2005,32563,West Midlands,ALL,ALL,ALL,Male,ALL,ALL,19474,13079,11556,11290,2269,59.80407211,40.16521819,35.4881307,10.66610257
2005,1814,West Midlands,E06000019,884,Herefordshire,ALL,ALL,ALL,1295,996,822,837,172,71.38919515,54.90628445,45.31422271,17.604913
2005,1726,West Midlands,E06000019,884,Herefordshire,ALL,Not eligible for FSM,ALL,1259,975,807,817,170,72.94322132,56.48899189,46.75550406,18.70187019
2005,88,West Midlands,E06000019,884,Herefordshire,ALL,Eligible for FSM,ALL,36,21,15,20,2,40.90909091,23.86363636,17.04545455,2.941176471
2005,849,West Midlands,E06000019,884,Herefordshire,Female,ALL,ALL,654,505,437,436,74,77.03180212,59.48174323,51.47232038,17.91767554
2005,965,West Midlands,E06000019,884,Herefordshire,Male,ALL,ALL,641,491,385,401,98,66.42487047,50.88082902,39.89637306,17.37588652
2005,2110,West Midlands,E06000020,894,Telford and Wrekin,ALL,ALL,ALL,1338,887,810,799,105,63.41232227,42.03791469,38.38862559,8.009153318
2005,1743,West Midlands,E06000020,894,Telford and Wrekin,ALL,Not eligible for FSM,ALL,1218,836,764,757,95,69.87951807,47.9632817,43.83247275,9.634888438
2005,367,West Midlands,E06000020,894,Telford and Wrekin,ALL,Eligible for FSM,ALL,120,51,46,42,10,32.69754768,13.89645777,12.53405995,3.076923077
2005,1037,West Midlands,E06000020,894,Telford and Wrekin,Female,ALL,ALL,707,456,431,416,43,68.17743491,43.97299904,41.56219865,6.92431562
2005,1073,West Midlands,E06000020,894,Telford and Wrekin,Male,ALL,ALL,631,431,379,383,62,58.80708295,40.16775396,35.32152842,8.985507246
2005,2679,West Midlands,E06000021,861,Stoke-on-Trent,ALL,ALL,ALL,1573,981,847,818,207,58.71593878,36.6181411,31.61627473,11.12305212
2005,2167,West Midlands,E06000021,861,Stoke-on-Trent,ALL,Not eligible for FSM,ALL,1388,896,774,764,170,64.05168436,41.347485,35.71758191,12.11689237
2005,512,West Midlands,E06000021,861,Stoke-on-Trent,ALL,Eligible for FSM,ALL,185,85,73,54,37,36.1328125,16.6015625,14.2578125,8.07860262
2005,1297,West Midlands,E06000021,861,Stoke-on-Trent,Female,ALL,ALL,834,523,457,454,93,64.30223593,40.32382421,35.23515806,11.03202847
2005,1382,West Midlands,E06000021,861,Stoke-on-Trent,Male,ALL,ALL,739,458,390,364,114,53.47322721,33.14037627,28.21997106,11.19842829
2005,3212,West Midlands,E06000051,893,Shropshire,ALL,ALL,ALL,2301,1721,1432,1572,199,71.63760897,53.58032379,44.58281445,12.13414634
2005,3012,West Midlands,E06000051,893,Shropshire,ALL,Not eligible for FSM,ALL,2208,1674,1386,1530,190,73.30677291,55.57768924,46.01593625,12.82051282
2005,200,West Midlands,E06000051,893,Shropshire,ALL,Eligible for FSM,ALL,93,47,46,42,9,46.5,23.5,23,5.696202532
2005,1573,West Midlands,E06000051,893,Shropshire,Female,ALL,ALL,1200,907,770,847,84,76.28734901,57.6605213,48.95104895,11.57024793
2005,1639,West Midlands,E06000051,893,Shropshire,Male,ALL,ALL,1101,814,662,725,115,67.17510677,49.66442953,40.390482,12.58205689
2005,11949,West Midlands,E08000025,330,Birmingham,ALL,ALL,ALL,7431,4811,4531,4183,770,62.18930454,40.2627835,37.91949117,9.915014164
2005,7914,West Midlands,E08000025,330,Birmingham,ALL,Not eligible for FSM,ALL,5510,3865,3604,3416,545,69.62345211,48.83750316,45.53955016,12.11649622
2005,4035,West Midlands,E08000025,330,Birmingham,ALL,Eligible for FSM,ALL,1921,946,927,767,225,47.60842627,23.4448575,22.9739777,6.88494492
2005,5886,West Midlands,E08000025,330,Birmingham,Female,ALL,ALL,4025,2546,2511,2257,335,68.38260279,43.25518179,42.66055046,9.231193166
2005,6063,West Midlands,E08000025,330,Birmingham,Male,ALL,ALL,3406,2265,2020,1926,435,56.17681016,37.35774369,33.31683985,10.51486584
2005,3622,West Midlands,E08000026,331,Coventry,ALL,ALL,ALL,2285,1427,1411,1231,232,63.08669244,39.39812258,38.95637769,9.703053116
2005,3053,West Midlands,E08000026,331,Coventry,ALL,Not eligible for FSM,ALL,2060,1338,1301,1166,202,67.47461513,43.82574517,42.61382247,10.70482247
2005,569,West Midlands,E08000026,331,Coventry,ALL,Eligible for FSM,ALL,225,89,110,65,30,39.543058,15.64147627,19.33216169,5.952380952
2005,1848,West Midlands,E08000026,331,Coventry,Female,ALL,ALL,1307,804,833,700,113,70.72510823,43.50649351,45.07575758,9.843205575
2005,1774,West Midlands,E08000026,331,Coventry,Male,ALL,ALL,978,623,578,531,119,55.12965051,35.11837655,32.58173619,9.573612228
2005,3961,West Midlands,E08000027,332,Dudley,ALL,ALL,ALL,2652,1735,1581,1579,186,66.9527897,43.80207018,39.91416309,7.808564232
2005,3446,West Midlands,E08000027,332,Dudley,ALL,Not eligible for FSM,ALL,2460,1643,1493,1497,171,71.3871155,47.67846779,43.32559489,8.773730118
2005,515,West Midlands,E08000027,332,Dudley,ALL,Eligible for FSM,ALL,192,92,88,82,15,37.2815534,17.86407767,17.08737864,3.464203233
2005,1929,West Midlands,E08000027,332,Dudley,Female,ALL,ALL,1402,918,877,827,94,72.68014515,47.58942457,45.46397097,8.529945554
2005,2032,West Midlands,E08000027,332,Dudley,Male,ALL,ALL,1250,817,704,752,92,61.51574803,40.20669291,34.64566929,7.1875
2005,3562,West Midlands,E08000028,333,Sandwell,ALL,ALL,ALL,1979,1045,1061,915,182,55.5586749,29.33745087,29.78663672,6.875708349
2005,2880,West Midlands,E08000028,333,Sandwell,ALL,Not eligible for FSM,ALL,1709,945,942,833,159,59.34027778,32.8125,32.70833333,7.767464582
2005,682,West Midlands,E08000028,333,Sandwell,ALL,Eligible for FSM,ALL,270,100,119,82,23,39.58944282,14.6627566,17.44868035,3.833333333
2005,1749,West Midlands,E08000028,333,Sandwell,Female,ALL,ALL,1102,607,636,554,78,63.00743282,34.70554603,36.36363636,6.527196653
2005,1813,West Midlands,E08000028,333,Sandwell,Male,ALL,ALL,877,438,425,361,104,48.37286266,24.15885273,23.44180916,7.162534435
2005,3089,West Midlands,E08000029,334,Solihull,ALL,ALL,ALL,2205,1510,1434,1358,185,71.38232438,48.8831337,46.42279055,10.68746389
2005,2728,West Midlands,E08000029,334,Solihull,ALL,Not eligible for FSM,ALL,2041,1426,1361,1284,170,74.81671554,52.27272727,49.89002933,11.77285319
2005,361,West Midlands,E08000029,334,Solihull,ALL,Eligible for FSM,ALL,164,84,73,74,15,45.42936288,23.26869806,20.22160665,5.226480836
2005,1526,West Midlands,E08000029,334,Solihull,Female,ALL,ALL,1153,775,774,706,80,75.5570118,50.78636959,50.72083879,9.756097561
2005,1563,West Midlands,E08000029,334,Solihull,Male,ALL,ALL,1052,735,660,652,105,67.30646193,47.02495202,42.22648752,11.52579583
2005,3645,West Midlands,E08000030,335,Walsall,ALL,ALL,ALL,2244,1383,1312,1219,202,61.56378601,37.94238683,35.99451303,8.326463314
2005,3054,West Midlands,E08000030,335,Walsall,ALL,Not eligible for FSM,ALL,2041,1311,1218,1154,186,66.83038638,42.92730845,39.88212181,9.789473684
2005,591,West Midlands,E08000030,335,Walsall,ALL,Eligible for FSM,ALL,203,72,94,65,16,34.34856176,12.18274112,15.90524535,3.041825095
2005,1732,West Midlands,E08000030,335,Walsall,Female,ALL,ALL,1167,694,714,636,67,67.37875289,40.06928406,41.22401848,6.113138686
2005,1913,West Midlands,E08000030,335,Walsall,Male,ALL,ALL,1077,689,598,583,135,56.2990068,36.01672765,31.25980136,10.15037594
2005,2764,West Midlands,E08000031,336,Wolverhampton,ALL,ALL,ALL,1673,957,1010,858,120,60.52821997,34.62373372,36.54124457,6.29590766
2005,2199,West Midlands,E08000031,336,Wolverhampton,ALL,Not eligible for FSM,ALL,1435,872,920,783,105,65.25693497,39.65438836,41.83719873,7.415254237
2005,565,West Midlands,E08000031,336,Wolverhampton,ALL,Eligible for FSM,ALL,238,85,90,75,15,42.12389381,15.04424779,15.92920354,3.06122449
2005,1417,West Midlands,E08000031,336,Wolverhampton,Female,ALL,ALL,971,566,626,527,45,68.52505293,39.9435427,44.17784051,5.056179775
2005,1347,West Midlands,E08000031,336,Wolverhampton,Male,ALL,ALL,702,391,384,331,75,52.11581292,29.02746845,28.5077951,7.381889764
2005,9774,West Midlands,E10000028,860,Staffordshire,ALL,ALL,ALL,6703,4606,4169,4070,653,68.57990587,47.12502558,42.65397995,11.44810659
2005,8906,West Midlands,E10000028,860,Staffordshire,ALL,Not eligible for FSM,ALL,6360,4445,4030,3943,614,71.41253088,49.91017292,45.25039299,12.37154947
2005,868,West Midlands,E10000028,860,Staffordshire,ALL,Eligible for FSM,ALL,343,161,139,127,39,39.51612903,18.5483871,16.01382488,5.263157895
2005,4796,West Midlands,E10000028,860,Staffordshire,Female,ALL,ALL,3593,2415,2306,2179,275,74.91659716,50.35446205,48.08173478,10.50821551
2005,4978,West Midlands,E10000028,860,Staffordshire,Male,ALL,ALL,3110,2191,1863,1891,378,62.47488951,44.0136601,37.42466854,12.24489796
2005,5828,West Midlands,E10000031,937,Warwickshire,ALL,ALL,ALL,4060,2828,2646,2510,386,69.66369252,48.52436513,45.40150995,11.63351417
2005,5446,West Midlands,E10000031,937,Warwickshire,ALL,Not eligible for FSM,ALL,3905,2767,2590,2462,367,71.70400294,50.80793243,47.55784062,12.29892761
2005,382,West Midlands,E10000031,937,Warwickshire,ALL,Eligible for FSM,ALL,155,61,56,48,19,40.57591623,15.96858639,14.65968586,5.688622754
2005,2805,West Midlands,E10000031,937,Warwickshire,Female,ALL,ALL,2086,1411,1378,1269,162,74.36720143,50.3030303,49.12655971,10.546875
2005,3023,West Midlands,E10000031,937,Warwickshire,Male,ALL,ALL,1974,1417,1268,1241,224,65.29937149,46.87396626,41.94508766,12.5701459
2005,5935,West Midlands,E10000034,885,Worcestershire,ALL,ALL,ALL,4101,2731,2739,2394,397,69.09856782,46.01516428,46.14995788,11.21152217
2005,5408,West Midlands,E10000034,885,Worcestershire,ALL,Not eligible for FSM,ALL,3918,2665,2662,2340,379,72.44822485,49.27884615,49.22337278,12.35332464
2005,527,West Midlands,E10000034,885,Worcestershire,ALL,Eligible for FSM,ALL,183,66,77,54,18,34.72485769,12.52371917,14.61100569,3.805496829
2005,2937,West Midlands,E10000034,885,Worcestershire,Female,ALL,ALL,2165,1412,1499,1245,184,73.71467484,48.0762683,51.03847463,10.87470449
2005,2998,West Midlands,E10000034,885,Worcestershire,Male,ALL,ALL,1936,1319,1240,1149,213,64.57638426,43.99599733,41.36090727,11.5197404
2005,60492,Yorkshire and the Humber,ALL,ALL,ALL,ALL,ALL,ALL,38331,25000,23595,21643,4074,63.36540369,41.32777888,39.00515771,10.48675642
2005,50917,Yorkshire and the Humber,ALL,ALL,ALL,ALL,Not eligible for FSM,ALL,34814,23534,22108,20498,3637,68.37402046,46.22031934,43.41968301,11.95634308
2005,9575,Yorkshire and the Humber,ALL,ALL,ALL,ALL,Eligible for FSM,ALL,3517,1466,1487,1145,437,36.7310705,15.31070496,15.53002611,5.183867141
2005,29534,Yorkshire and the Humber,ALL,ALL,ALL,Female,ALL,ALL,20237,13100,12990,11700,1631,68.52102661,44.35565789,43.9832058,9.145452506
2005,30958,Yorkshire and the Humber,ALL,ALL,ALL,Male,ALL,ALL,18094,11900,10605,9943,2443,58.4469281,38.43917566,34.25608889,11.62502974
2005,3120,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",ALL,ALL,ALL,1617,896,819,663,287,51.82692308,28.71794872,26.25,11.68091168
2005,2379,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",ALL,Not eligible for FSM,ALL,1354,810,725,606,248,56.91467003,34.04791929,30.47498949,13.98759165
2005,741,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",ALL,Eligible for FSM,ALL,263,86,94,57,39,35.4925776,11.60593792,12.68556005,5.701754386
2005,1517,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",Female,ALL,ALL,872,468,458,373,104,57.48187212,30.85036256,30.19116678,9.090909091
2005,1603,Yorkshire and the Humber,E06000010,810,"Kingston Upon Hull, City of",Male,ALL,ALL,745,428,361,290,183,46.4753587,26.69993762,22.52027449,13.9375476
2005,3973,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,ALL,ALL,ALL,2832,1987,1859,1689,355,71.28114775,50.01258495,46.79083816,15.54290718
2005,3683,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,ALL,Not eligible for FSM,ALL,2711,1935,1823,1651,337,73.60847135,52.53869128,49.4976921,16.58464567
2005,290,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,ALL,Eligible for FSM,ALL,121,52,36,38,18,41.72413793,17.93103448,12.4137931,7.142857143
2005,1901,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,Female,ALL,ALL,1462,995,1008,876,131,76.90689111,52.34087322,53.02472383,12.7804878
2005,2072,Yorkshire and the Humber,E06000011,811,East Riding of Yorkshire,Male,ALL,ALL,1370,992,851,813,224,66.11969112,47.87644788,41.07142857,17.79189833
2005,2244,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,ALL,ALL,ALL,1334,826,709,692,173,59.44741533,36.80926916,31.59536542,11.14690722
2005,1848,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,ALL,Not eligible for FSM,ALL,1203,770,662,651,152,65.0974026,41.66666667,35.82251082,12.6984127
2005,396,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,ALL,Eligible for FSM,ALL,131,56,47,41,21,33.08080808,14.14141414,11.86868687,5.915492958
2005,1039,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,Female,ALL,ALL,684,408,396,361,57,65.83253128,39.26852743,38.11357074,8.407079646
2005,1205,Yorkshire and the Humber,E06000012,812,North East Lincolnshire,Male,ALL,ALL,650,418,313,331,116,53.94190871,34.68879668,25.97510373,13.27231121
2005,2072,Yorkshire and the Humber,E06000013,813,North Lincolnshire,ALL,ALL,ALL,1315,860,774,714,179,63.46525097,41.50579151,37.35521236,13.18114875
2005,1822,Yorkshire and the Humber,E06000013,813,North Lincolnshire,ALL,Not eligible for FSM,ALL,1228,824,741,688,164,67.39846323,45.22502744,40.66959385,14.46208113
2005,250,Yorkshire and the Humber,E06000013,813,North Lincolnshire,ALL,Eligible for FSM,ALL,87,36,33,26,15,34.8,14.4,13.2,6.696428571
2005,987,Yorkshire and the Humber,E06000013,813,North Lincolnshire,Female,ALL,ALL,680,431,428,382,59,68.89564336,43.66767984,43.36372847,9.752066116
2005,1085,Yorkshire and the Humber,E06000013,813,North Lincolnshire,Male,ALL,ALL,635,429,346,332,120,58.52534562,39.53917051,31.88940092,15.93625498
2005,1704,Yorkshire and the Humber,E06000014,816,York,ALL,ALL,ALL,1247,862,854,808,70,73.18075117,50.58685446,50.11737089,7.8125
2005,1599,Yorkshire and the Humber,E06000014,816,York,ALL,Not eligible for FSM,ALL,1206,845,839,794,67,75.42213884,52.84552846,52.47029393,8.322981366
2005,105,Yorkshire and the Humber,E06000014,816,York,ALL,Eligible for FSM,ALL,41,17,15,14,3,39.04761905,16.19047619,14.28571429,3.296703297
2005,854,Yorkshire and the Humber,E06000014,816,York,Female,ALL,ALL,640,454,459,439,22,74.94145199,53.16159251,53.7470726,5.301204819
2005,850,Yorkshire and the Humber,E06000014,816,York,Male,ALL,ALL,607,408,395,369,48,71.41176471,48,46.47058824,9.979209979
2005,2555,Yorkshire and the Humber,E08000016,370,Barnsley,ALL,ALL,ALL,1373,759,688,677,100,53.73776908,29.70645793,26.92759295,5.324813632
2005,2023,Yorkshire and the Humber,E08000016,370,Barnsley,ALL,Not eligible for FSM,ALL,1229,705,651,630,86,60.75135937,34.84923381,32.1799308,6.173725772
2005,532,Yorkshire and the Humber,E08000016,370,Barnsley,ALL,Eligible for FSM,ALL,144,54,37,47,14,27.06766917,10.15037594,6.954887218,2.886597938
2005,1212,Yorkshire and the Humber,E08000016,370,Barnsley,Female,ALL,ALL,734,397,373,362,42,60.56105611,32.75577558,30.77557756,4.941176471
2005,1343,Yorkshire and the Humber,E08000016,370,Barnsley,Male,ALL,ALL,639,362,315,315,58,47.58004468,26.9545793,23.4549516,5.642023346
2005,3786,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,ALL,ALL,2234,1345,1249,1149,233,59.00686741,35.52562071,32.98996302,8.835798256
2005,3189,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,Not eligible for FSM,ALL,2039,1277,1182,1097,214,63.93853873,40.04390091,37.06491063,10.22944551
2005,597,Yorkshire and the Humber,E08000017,371,Doncaster,ALL,Eligible for FSM,ALL,195,68,67,52,19,32.66331658,11.39028476,11.22278057,3.486238532
2005,1878,Yorkshire and the Humber,E08000017,371,Doncaster,Female,ALL,ALL,1213,728,686,637,103,64.58998935,38.76464324,36.52822151,8.299758259
2005,1908,Yorkshire and the Humber,E08000017,371,Doncaster,Male,ALL,ALL,1021,617,563,512,130,53.5115304,32.33752621,29.50733753,9.312320917
2005,3641,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,ALL,ALL,2164,1371,1267,1192,210,59.43422137,37.65449052,34.79813238,8.574928542
2005,3091,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,Not eligible for FSM,ALL,1975,1298,1194,1135,192,63.89517955,41.99288256,38.62827564,9.81595092
2005,550,Yorkshire and the Humber,E08000018,372,Rotherham,ALL,Eligible for FSM,ALL,189,73,73,57,18,34.36363636,13.27272727,13.27272727,3.651115619
2005,1780,Yorkshire and the Humber,E08000018,372,Rotherham,Female,ALL,ALL,1148,724,695,644,90,64.49438202,40.6741573,39.04494382,7.922535211
2005,1861,Yorkshire and the Humber,E08000018,372,Rotherham,Male,ALL,ALL,1016,647,572,548,120,54.59430414,34.7662547,30.73616335,9.139375476
2005,5568,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,ALL,ALL,3391,2210,2045,1959,322,60.90158046,39.69109195,36.72772989,8.922139097
2005,4509,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,Not eligible for FSM,ALL,3008,2056,1899,1848,266,66.7110224,45.5976935,42.11576846,9.996242014
2005,1059,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,Eligible for FSM,ALL,383,154,146,111,56,36.16619452,14.54202077,13.78659112,5.907172996
2005,2665,Yorkshire and the Humber,E08000019,373,Sheffield,Female,ALL,ALL,1738,1109,1073,1000,144,65.21575985,41.61350844,40.26266417,8.648648649
2005,2903,Yorkshire and the Humber,E08000019,373,Sheffield,Male,ALL,ALL,1653,1101,972,959,178,56.94109542,37.92628316,33.4826042,9.156378601
2005,5948,Yorkshire and the Humber,E08000032,380,Bradford,ALL,ALL,ALL,3541,2048,2118,1737,372,59.53261601,34.43174176,35.60860794,8.834006174
2005,4412,Yorkshire and the Humber,E08000032,380,Bradford,ALL,Not eligible for FSM,ALL,2891,1787,1794,1529,308,65.52583862,40.50317316,40.66183137,10.68331599
2005,1536,Yorkshire and the Humber,E08000032,380,Bradford,ALL,Eligible for FSM,ALL,650,261,324,208,64,42.31770833,16.9921875,21.09375,4.819277108
2005,2890,Yorkshire and the Humber,E08000032,380,Bradford,Female,ALL,ALL,1896,1076,1182,953,141,65.60553633,37.23183391,40.89965398,7.279297883
2005,3058,Yorkshire and the Humber,E08000032,380,Bradford,Male,ALL,ALL,1645,972,936,784,231,53.79332897,31.78548071,30.60824068,10.15831135
2005,2419,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,ALL,ALL,1600,1084,1050,960,150,66.14303431,44.81190575,43.40636627,10.28101439
2005,2046,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,Not eligible for FSM,ALL,1450,1016,975,898,138,70.86999022,49.65786901,47.65395894,12.02090592
2005,373,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,Eligible for FSM,ALL,150,68,75,62,12,40.21447721,18.230563,20.10723861,3.8585209
2005,1224,Yorkshire and the Humber,E08000033,381,Calderdale,Female,ALL,ALL,874,591,603,543,61,71.40522876,48.28431373,49.26470588,8.957415565
2005,1195,Yorkshire and the Humber,E08000033,381,Calderdale,Male,ALL,ALL,726,493,447,417,89,60.75313808,41.25523013,37.40585774,11.43958869
2005,4522,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,ALL,ALL,3055,2094,1944,1749,379,67.55860239,46.30694383,42.98982751,13.66750811
2005,3773,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,Not eligible for FSM,ALL,2722,1921,1773,1611,337,72.14418235,50.91439173,46.99178373,15.58741906
2005,749,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,Eligible for FSM,ALL,333,173,171,138,42,44.45927904,23.09746328,22.83044059,6.873977087
2005,2207,Yorkshire and the Humber,E08000034,382,Kirklees,Female,ALL,ALL,1608,1100,1094,960,152,72.85908473,49.84141368,49.56955143,12.18925421
2005,2315,Yorkshire and the Humber,E08000034,382,Kirklees,Male,ALL,ALL,1447,994,850,789,227,62.50539957,42.93736501,36.71706263,14.87549148
2005,8281,Yorkshire and the Humber,E08000035,383,Leeds,ALL,ALL,ALL,5012,3234,3237,2854,511,60.52409129,39.05325444,39.08948195,9.415883545
2005,6821,Yorkshire and the Humber,E08000035,383,Leeds,ALL,Not eligible for FSM,ALL,4547,3029,3013,2697,438,66.6617798,44.40697845,44.17240874,10.62075655
2005,1460,Yorkshire and the Humber,E08000035,383,Leeds,ALL,Eligible for FSM,ALL,465,205,224,157,73,31.84931507,14.04109589,15.34246575,5.602455871
2005,4117,Yorkshire and the Humber,E08000035,383,Leeds,Female,ALL,ALL,2711,1761,1808,1575,229,65.84891912,42.77386446,43.91547243,9.008654603
